Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
0.0392283,0.498443,0,0.499984,4.98344,-0.393915,4.62077e-23,4.99898,-15.8067,1,1925
0.0522624,0.497241,0,0.49998,4.97141,-0.52402,-1.86473e-23,4.99895,-15.7714,1,1926
0.0652606,0.495699,0,0.499976,4.95598,-0.653765,-2.67452e-23,4.99891,-15.7305,1,1927
0.0782141,0.493818,0,0.499973,4.93717,-0.783063,9.468e-25,4.99888,-15.6836,1,1928
0.091114,0.491598,0,0.499971,4.91499,-0.911826,-4.57309e-23,4.99886,-15.6306,1,1929
0.103951,0.489043,0,0.499969,4.88946,-1.03997,-6.03485e-24,4.99883,-15.5714,1,1930
0.116718,0.486153,0,0.499967,4.8606,-1.16739,1.91162e-23,4.99882,-15.5061,1,1931
0.129404,0.48293,0,0.499967,4.82841,-1.29402,-1.10126e-23,4.99881,-15.4347,1,1932
0.142002,0.479376,0,0.499966,4.79294,-1.41978,-1.13196e-24,4.99881,-15.3572,1,1933
0.154503,0.475495,0,0.499967,4.75421,-1.54455,5.85718e-24,4.99881,-15.2737,1,1934
0.166898,0.471288,0,0.499967,4.71222,-1.66828,2.61219e-24,4.99882,-15.1843,1,1935
0.179178,0.466759,0,0.499969,4.66703,-1.79087,9.1537e-25,4.99883,-15.0891,1,1936
0.191337,0.46191,0,0.499971,4.61864,-1.91224,1.15823e-23,4.99885,-14.9881,1,1937
0.203364,0.456745,0,0.499973,4.56711,-2.03231,9.8035e-25,4.99888,-14.8816,1,1938
0.215252,0.451268,0,0.499976,4.51247,-2.151,-8.84437e-23,4.99891,-14.7696,1,1939
0.226993,0.445482,0,0.49998,4.45474,-2.26821,5.3051e-23,4.99895,-14.6523,1,1940
0.238579,0.439391,0,0.499984,4.39398,-2.38388,1.18174e-22,4.99899,-14.5298,1,1941
0.250002,0.432999,0,0.499989,4.33021,-2.49792,1.42701e-22,4.99903,-14.4023,1,1942
0.261253,0.426311,0,0.499994,4.26349,-2.61027,1.74523e-22,4.99909,-14.2698,1,1943
0.272326,0.419331,0,0.5,4.19386,-2.72084,-9.7229e-24,4.99915,-14.1327,1,1944
0.283213,0.412064,0,0.500006,4.12138,-2.82956,-8.43762e-23,4.99921,-13.9909,1,1945
0.293906,0.404515,0,0.500013,4.04607,-2.93634,-1.16767e-22,4.99928,-13.8449,1,1946
0.304399,0.396689,0,0.500021,3.968,-3.04112,1.26207e-22,4.99935,-13.6948,1,1947
0.314683,0.388592,0,0.500029,3.88723,-3.14385,-2.1316e-22,4.99943,-13.5408,1,1948
0.324752,0.380228,0,0.500037,3.8038,-3.24442,-9.64205e-23,4.99952,-13.3832,1,1949
0.334599,0.371605,0,0.500046,3.71777,-3.34278,4.96976e-22,4.99961,-13.2227,1,1950
0.344217,0.362726,0,0.500056,3.62921,-3.43888,5.78625e-23,4.9997,-13.0609,1,1951
-0.3536,0.3536,0,0.500066,3.53532,3.53532,-4.95392e-22,4.9997,-13.247,1,3782
-0.344217,0.362726,0,0.500056,3.62921,3.43888,5.78625e-23,4.9997,-13.4195,1,3783
-0.334599,0.371605,0,0.500046,3.71777,3.34278,4.96976e-22,4.99961,-13.5707,1,3784
-0.324752,0.380228,0,0.500037,3.8038,3.24442,-9.64205e-23,4.99952,-13.7176,1,3785
-0.314683,0.388592,0,0.500029,3.88723,3.14385,-2.1316e-22,4.99943,-13.8636,1,3786
-0.304399,0.396689,0,0.500021,3.968,3.04112,1.26207e-22,4.99935,-14.0072,1,3787
-0.293906,0.404515,0,0.500013,4.04607,2.93634,-1.16767e-22,4.99928,-14.1474,1,3788
-0.283213,0.412064,0,0.500006,4.12138,2.82956,-8.43762e-23,4.99921,-14.2836,1,3789
-0.272326,0.419331,0,0.5,4.19386,2.72084,-9.7229e-24,4.99915,-14.4156,1,3790
-0.261253,0.426311,0,0.499994,4.26349,2.61027,1.74523e-22,4.99909,-14.5429,1,3791
-0.250002,0.432999,0,0.499989,4.33021,2.49792,1.42701e-22,4.99903,-14.6652,1,3792
-0.238579,0.439391,0,0.499984,4.39398,2.38388,1.18174e-22,4.99899,-14.7825,1,3793
-0.226993,0.445482,0,0.49998,4.45474,2.26821,5.3051e-23,4.99895,-14.8946,1,3794
-0.215252,0.451268,0,0.499976,4.51247,2.151,-8.84437e-23,4.99891,-15.001,1,3795
-0.203364,0.456745,0,0.499973,4.56711,2.03231,9.8035e-25,4.99888,-15.1018,1,3796
-0.191337,0.46191,0,0.499971,4.61864,1.91224,1.15823e-23,4.99885,-15.1967,1,3797
-0.179178,0.466759,0,0.499969,4.66703,1.79087,9.1537e-25,4.99883,-15.2857,1,3798
-0.166898,0.471288,0,0.499967,4.71222,1.66828,2.61219e-24,4.99882,-15.3685,1,3799
-0.154503,0.475495,0,0.499967,4.75421,1.54455,5.85718e-24,4.99881,-15.4452,1,3800
-0.142002,0.479376,0,0.499966,4.79294,1.41978,-1.13196e-24,4.99881,-15.5154,1,3801
-0.129404,0.48293,0,0.499967,4.82841,1.29402,-1.10126e-23,4.99881,-15.5793,1,3802
-0.116718,0.486153,0,0.499967,4.8606,1.16739,1.91162e-23,4.99882,-15.6368,1,3803
-0.103951,0.489043,0,0.499969,4.88946,1.03997,-6.03485e-24,4.99883,-15.6877,1,3804
-0.091114,0.491598,0,0.499971,4.91499,0.911826,-4.57309e-23,4.99886,-15.732,1,3805
-0.0782141,0.493818,0,0.499973,4.93717,0.783063,9.468e-25,4.99888,-15.7697,1,3806
-0.0652606,0.495699,0,0.499976,4.95598,0.653765,-2.67452e-23,4.99891,-15.8008,1,3807
-0.0522624,0.497241,0,0.49998,4.97141,0.52402,-1.86473e-23,4.99895,-15.8253,1,3808
-0.0392283,0.498443,0,0.499984,4.98344,0.393915,4.62077e-23,4.99898,-15.8435,1,3809
-0.0261673,0.499304,0,0.499989,4.99208,0.263539,3.14313e-23,4.99903,-15.8553,1,3810
-0.0130882,0.499823,0,0.499994,4.99732,0.132982,6.70337e-24,4.99908,-15.8619,1,3811
-0.5,0,0,0.5,0,4.99908,1.63774e-23,4.99908,-7.63515,1,5672
-0.499823,0.0130882,0,0.499994,0.132982,4.99732,2.3056e-24,4.99908,-7.81742,1,5703
-0.499304,0.0261673,0,0.499989,0.263539,4.99208,-2.14059e-24,4.99903,-7.99197,1,5734
-0.498443,0.0392283,0,0.499984,0.393915,4.98344,3.48571e-23,4.99898,-8.16859,1,5765
-0.497241,0.0522624,0,0.49998,0.52402,4.97141,7.04214e-23,4.99895,-8.34906,1,5796
-0.495699,0.0652606,0,0.499976,0.653765,4.95598,6.4803e-23,4.99891,-8.53242,1,5827
-0.493818,0.0782141,0,0.499973,0.783063,4.93717,3.7111e-23,4.99888,-8.71802,1,5858
-0.491598,0.091114,0,0.499971,0.911826,4.91499,-2.74705e-24,4.99886,-8.90552,1,5889
-0.489043,0.103951,0,0.499969,1.03997,4.88946,-7.8389e-24,4.99883,-9.09465,1,5920
-0.486153,0.116718,0,0.499967,1.16739,4.8606,-5.2163e-24,4.99882,-9.28516,1,5951
-0.48293,0.129404,0,0.499967,1.29402,4.82841,-9.6917e-24,4.99881,-9.4768,1,5982
-0.479376,0.142002,0,0.499966,1.41978,4.79294,1.13196e-24,4.99881,-9.66936,1,6013
-0.475495,0.154503,0,0.499967,1.54455,4.75421,1.51781e-23,4.99881,-9.86261,1,6044
-0.471288,0.166898,0,0.499967,1.66828,4.71222,1.84231e-23,4.99882,-10.0563,1,6075
-0.466759,0.179178,0,0.499969,1.79087,4.66703,-9.1537e-25,4.99883,-10.2503,1,6106
-0.46191,0.191337,0,0.499971,1.91224,4.61864,-1.15823e-23,4.99885,-10.4445,1,6137
-0.456745,0.203364,0,0.499973,2.03231,4.56711,-1.53871e-22,4.99888,-10.6385,1,6168
-0.451268,0.215252,0,0.499976,2.151,4.51247,-6.44475e-23,4.99891,-10.8321,1,6199
-0.445482,0.226993,0,0.49998,2.26821,4.45474,1.54692e-22,4.99895,-11.0252,1,6230
-0.439391,0.238579,0,0.499984,2.38388,4.39398,8.95688e-23,4.99899,-11.2175,1,6261
-0.432999,0.250002,0,0.499989,2.49792,4.33021,-1.42701e-22,4.99903,-11.4088,1,6292
-0.426311,0.261253,0,0.499994,2.61027,4.26349,-1.74523e-22,4.99909,-11.5991,1,6323
-0.419331,0.272326,0,0.5,2.72084,4.19386,9.7229e-24,4.99915,-11.7879,1,6354
-0.412064,0.283213,0,0.500006,2.82956,4.12138,8.43762e-23,4.99921,-11.9753,1,6385
-0.404515,0.293906,0,0.500013,2.93634,4.04607,1.16767e-22,4.99928,-12.1608,1,6416
-0.396689,0.304399,0,0.500021,3.04112,3.968,-1.26207e-22,4.99935,-12.3447,1,6447
-0.388592,0.314683,0,0.500029,3.14385,3.88723,-2.0687e-22,4.99943,-12.5266,1,6478
-0.380228,0.324752,0,0.500037,3.24442,3.8038,-3.23609e-22,4.99952,-12.7065,1,6509
-0.371605,0.334599,0,0.500046,3.34278,3.71777,-2.6389e-23,4.99961,-12.8848,1,6540
-0.362726,0.344217,0,0.500056,3.43888,3.62921,-8.2668e-23,4.9997,-13.0627,1,6571
-0.3536,-0.3536,0,0.500066,-3.53532,3.53532,-4.95392e-22,4.9997,-3.80701,1,7532
-0.362726,-0.344217,0,0.500056,-3.43888,3.62921,-8.2668e-23,4.9997,-3.88928,1,7563
-0.371605,-0.334599,0,0.500046,-3.34278,3.71777,-2.6389e-23,4.99961,-3.95953,1,7594
-0.380228,-0.324752,0,0.500037,-3.24442,3.8038,-3.23609e-22,4.99952,-4.03363,1,7625
-0.388592,-0.314683,0,0.500029,-3.14385,3.88723,-2.0687e-22,4.99943,-4.11453,1,7656
-0.396689,-0.304399,0,0.500021,-3.04112,3.968,-1.26207e-22,4.99935,-4.20089,1,7687
-0.404515,-0.293906,0,0.500013,-2.93634,4.04607,1.16767e-22,4.99928,-4.29191,1,7718
-0.412064,-0.283213,0,0.500006,-2.82956,4.12138,8.43762e-23,4.99921,-4.38736,1,7749
-0.419331,-0.272326,0,0.5,-2.72084,4.19386,9.7229e-24,4.99915,-4.48707,1,7780
-0.426311,-0.261253,0,0.499994,-2.61027,4.26349,-1.74523e-22,4.99909,-4.59093,1,7811
-0.432999,-0.250002,0,0.499989,-2.49792,4.33021,-1.42701e-22,4.99903,-4.69881,1,7842
-0.439391,-0.238579,0,0.499984,-2.38388,4.39398,8.95688e-23,4.99899,-4.81068,1,7873
-0.445482,-0.226993,0,0.49998,-2.26821,4.45474,1.54692e-22,4.99895,-4.92647,1,7904
-0.451268,-0.215252,0,0.499976,-2.151,4.51247,-6.44475e-23,4.99891,-5.04614,1,7935
-0.456745,-0.203364,0,0.499973,-2.03231,4.56711,-1.53871e-22,4.99888,-5.16964,1,7966
-0.46191,-0.191337,0,0.499971,-1.91224,4.61864,-1.15823e-23,4.99885,-5.29695,1,7997
-0.466759,-0.179178,0,0.499969,-1.79087,4.66703,-9.1537e-25,4.99883,-5.42801,1,8028
-0.471288,-0.166898,0,0.499967,-1.66828,4.71222,1.84231e-23,4.99882,-5.56278,1,8059
-0.475495,-0.154503,0,0.499967,-1.54455,4.75421,1.51781e-23,4.99881,-5.7012,1,8090
-0.479376,-0.142002,0,0.499966,-1.41978,4.79294,1.13196e-24,4.99881,-5.84323,1,8121
-0.48293,-0.129404,0,0.499967,-1.29402,4.82841,-9.6917e-24,4.99881,-5.9888,1,8152
-0.486153,-0.116718,0,0.499967,-1.16739,4.8606,-5.2163e-24,4.99882,-6.13785,1,8183
-0.489043,-0.103951,0,0.499969,-1.03997,4.88946,-7.8389e-24,4.99883,-6.29032,1,8214
-0.491598,-0.091114,0,0.499971,-0.911826,4.91499,-2.74705e-24,4.99886,-6.44615,1,8245
-0.493818,-0.0782141,0,0.499973,-0.783063,4.93717,3.7111e-23,4.99888,-6.60527,1,8276
-0.495699,-0.0652606,0,0.499976,-0.653765,4.95598,6.4803e-23,4.99891,-6.76764,1,8307
-0.497241,-0.0522624,0,0.49998,-0.52402,4.97141,7.04214e-23,4.99895,-6.93324,1,8338
-0.498443,-0.0392283,0,0.499984,-0.393915,4.98344,3.48571e-23,4.99898,-7.10209,1,8369
-0.499304,-0.0261673,0,0.499989,-0.263539,4.99208,-2.14059e-24,4.99903,-7.27432,1,8400
-0.499823,-0.0130882,0,0.499994,-0.132982,4.99732,2.3056e-24,4.99908,-7.45076,1,8431
-0.344217,-0.362726,0,0.500056,-3.62921,3.43888,5.78625e-23,4.9997,-3.7212,1,10262
-0.334599,-0.371605,0,0.500046,-3.71777,3.34278,4.96976e-22,4.99961,-3.64752,1,10263
-0.324752,-0.380228,0,0.500037,-3.8038,3.24442,-9.64205e-23,4.99952,-3.57958,1,10264
-0.314683,-0.388592,0,0.500029,-3.88723,3.14385,-2.1316e-22,4.99943,-3.51578,1,10265
-0.304399,-0.396689,0,0.500021,-3.968,3.04112,1.26207e-22,4.99935,-3.45571,1,10266
-0.293906,-0.404515,0,0.500013,-4.04607,2.93634,-1.16767e-22,4.99928,-3.39908,1,10267
-0.283213,-0.412064,0,0.500006,-4.12138,2.82956,-8.43762e-23,4.99921,-3.34569,1,10268
-0.272326,-0.419331,0,0.5,-4.19386,2.72084,-9.7229e-24,4.99915,-3.29538,1,10269
-0.261253,-0.426311,0,0.499994,-4.26349,2.61027,1.74523e-22,4.99909,-3.24804,1,10270
-0.250002,-0.432999,0,0.499989,-4.33021,2.49792,1.42701e-22,4.99903,-3.20353,1,10271
-0.238579,-0.439391,0,0.499984,-4.39398,2.38388,1.18174e-22,4.99899,-3.16173,1,10272
-0.226993,-0.445482,0,0.49998,-4.45474,2.26821,5.3051e-23,4.99895,-3.12256,1,10273
-0.215252,-0.451268,0,0.499976,-4.51247,2.151,-8.84437e-23,4.99891,-3.0859,1,10274
-0.203364,-0.456745,0,0.499973,-4.56711,2.03231,9.8035e-25,4.99888,-3.05165,1,10275
-0.191337,-0.46191,0,0.499971,-4.61864,1.91224,1.15823e-23,4.99885,-3.01971,1,10276
-0.179178,-0.466759,0,0.499969,-4.66703,1.79087,9.1537e-25,4.99883,-2.99001,1,10277
-0.166898,-0.471288,0,0.499967,-4.71222,1.66828,2.61219e-24,4.99882,-2.96244,1,10278
-0.154503,-0.475495,0,0.499967,-4.75421,1.54455,5.85718e-24,4.99881,-2.93693,1,10279
-0.142002,-0.479376,0,0.499966,-4.79294,1.41978,-1.13196e-24,4.99881,-2.91342,1,10280
-0.129404,-0.48293,0,0.499967,-4.82841,1.29402,-1.10126e-23,4.99881,-2.89183,1,10281
-0.116718,-0.486153,0,0.499967,-4.8606,1.16739,1.91162e-23,4.99882,-2.87212,1,10282
-0.103951,-0.489043,0,0.499969,-4.88946,1.03997,-6.03485e-24,4.99883,-2.85425,1,10283
-0.091114,-0.491598,0,0.499971,-4.91499,0.911826,-4.57309e-23,4.99886,-2.83823,1,10284
-0.0782141,-0.493818,0,0.499973,-4.93717,0.783063,9.468e-25,4.99888,-2.82408,1,10285
-0.0652606,-0.495699,0,0.499976,-4.95598,0.653765,-2.67452e-23,4.99891,-2.81186,1,10286
-0.0522624,-0.497241,0,0.49998,-4.97141,0.52402,-1.86473e-23,4.99895,-2.80169,1,10287
-0.0392283,-0.498443,0,0.499984,-4.98344,0.393915,4.62077e-23,4.99898,-2.794,1,10288
-0.0261673,-0.499304,0,0.499989,-4.99208,0.263539,3.14313e-23,4.99903,-2.78961,1,10289
-0.0130882,-0.499823,0,0.499994,-4.99732,0.132982,6.70337e-24,4.99908,-2.78688,1,10290
0,-0.5,0,0.5,-4.99908,0,1.64054e-24,4.99908,-2.77668,1,10291
0.0130882,-0.499823,0,0.499994,-4.99732,-0.132982,6.70337e-24,4.99908,-2.76387,1,12122
0.0261673,-0.499304,0,0.499989,-4.99208,-0.263539,3.14313e-23,4.99903,-2.75745,1,12123
0.0392283,-0.498443,0,0.499984,-4.98344,-0.393915,4.62077e-23,4.99898,-2.75377,1,12124
0.0522624,-0.497241,0,0.49998,-4.97141,-0.52402,-1.86473e-23,4.99895,-2.75197,1,12125
0.0652606,-0.495699,0,0.499976,-4.95598,-0.653765,-2.67452e-23,4.99891,-2.75186,1,12126
0.0782141,-0.493818,0,0.499973,-4.93717,-0.783063,9.468e-25,4.99888,-2.7534,1,12127
0.091114,-0.491598,0,0.499971,-4.91499,-0.911826,-4.57309e-23,4.99886,-2.75655,1,12128
0.103951,-0.489043,0,0.499969,-4.88946,-1.03997,-6.03485e-24,4.99883,-2.76132,1,12129
0.116718,-0.486153,0,0.499967,-4.8606,-1.16739,1.91162e-23,4.99882,-2.76775,1,12130
0.129404,-0.48293,0,0.499967,-4.82841,-1.29402,-1.10126e-23,4.99881,-2.77588,1,12131
0.142002,-0.479376,0,0.499966,-4.79294,-1.41978,-1.13196e-24,4.99881,-2.78577,1,12132
0.154503,-0.475495,0,0.499967,-4.75421,-1.54455,5.85718e-24,4.99881,-2.79748,1,12133
0.166898,-0.471288,0,0.499967,-4.71222,-1.66828,2.61219e-24,4.99882,-2.8111,1,12134
0.179178,-0.466759,0,0.499969,-4.66703,-1.79087,9.1537e-25,4.99883,-2.82671,1,12135
0.191337,-0.46191,0,0.499971,-4.61864,-1.91224,1.15823e-23,4.99885,-2.84441,1,12136
0.203364,-0.456745,0,0.499973,-4.56711,-2.03231,9.8035e-25,4.99888,-2.86429,1,12137
0.215252,-0.451268,0,0.499976,-4.51247,-2.151,-8.84437e-23,4.99891,-2.88646,1,12138
0.226993,-0.445482,0,0.49998,-4.45474,-2.26821,5.3051e-23,4.99895,-2.91102,1,12139
0.238579,-0.439391,0,0.499984,-4.39398,-2.38388,1.18174e-22,4.99899,-2.9381,1,12140
0.250002,-0.432999,0,0.499989,-4.33021,-2.49792,1.42701e-22,4.99903,-2.96784,1,12141
0.261253,-0.426311,0,0.499994,-4.26349,-2.61027,1.74523e-22,4.99909,-3.0004,1,12142
0.272326,-0.419331,0,0.5,-4.19386,-2.72084,-9.7229e-24,4.99915,-3.03593,1,12143
0.283213,-0.412064,0,0.500006,-4.12138,-2.82956,-8.43762e-23,4.99921,-3.07466,1,12144
0.293906,-0.404515,0,0.500013,-4.04607,-2.93634,-1.16767e-22,4.99928,-3.11682,1,12145
0.304399,-0.396689,0,0.500021,-3.968,-3.04112,1.26207e-22,4.99935,-3.16269,1,12146
0.314683,-0.388592,0,0.500029,-3.88723,-3.14385,-2.1316e-22,4.99943,-3.21268,1,12147
0.324752,-0.380228,0,0.500037,-3.8038,-3.24442,-9.64205e-23,4.99952,-3.26768,1,12148
0.334599,-0.371605,0,0.500046,-3.71777,-3.34278,4.96976e-22,4.99961,-3.32917,1,12149
0.344217,-0.362726,0,0.500056,-3.62921,-3.43888,5.78625e-23,4.9997,-3.39469,1,12150
0.3536,-0.3536,0,0.500066,-3.53532,-3.53532,-4.95392e-22,4.9997,-3.44938,1,12151
0.362726,-0.344217,0,0.500056,-3.43888,-3.62921,-8.2668e-23,4.9997,-3.50122,1,13082
0.371605,-0.334599,0,0.500046,-3.34278,-3.71777,-2.6389e-23,4.99961,-3.56505,1,13113
0.380228,-0.324752,0,0.500037,-3.24442,-3.8038,-3.23609e-22,4.99952,-3.63488,1,13144
0.388592,-0.314683,0,0.500029,-3.14385,-3.88723,-2.0687e-22,4.99943,-3.70933,1,13175
0.396689,-0.304399,0,0.500021,-3.04112,-3.968,-1.26207e-22,4.99935,-3.78816,1,13206
0.404515,-0.293906,0,0.500013,-2.93634,-4.04607,1.16767e-22,4.99928,-3.87126,1,13237
0.412064,-0.283213,0,0.500006,-2.82956,-4.12138,8.43762e-23,4.99921,-3.9586,1,13268
0.419331,-0.272326,0,0.5,-2.72084,-4.19386,9.7229e-24,4.99915,-4.05018,1,13299
0.426311,-0.261253,0,0.499994,-2.61027,-4.26349,-1.74523e-22,4.99909,-4.14599,1,13330
0.432999,-0.250002,0,0.499989,-2.49792,-4.33021,-1.42701e-22,4.99903,-4.24605,1,13361
0.439391,-0.238579,0,0.499984,-2.38388,-4.39398,8.95688e-23,4.99899,-4.35038,1,13392
0.445482,-0.226993,0,0.49998,-2.26821,-4.45474,1.54692e-22,4.99895,-4.45899,1,13423
0.451268,-0.215252,0,0.499976,-2.151,-4.51247,-6.44475e-23,4.99891,-4.57189,1,13454
0.456745,-0.203364,0,0.499973,-2.03231,-4.56711,-1.53871e-22,4.99888,-4.68907,1,13485
0.46191,-0.191337,0,0.499971,-1.91224,-4.61864,-1.15823e-23,4.99885,-4.81054,1,13516
0.466759,-0.179178,0,0.499969,-1.79087,-4.66703,-9.1537e-25,4.99883,-4.93629,1,13547
0.471288,-0.166898,0,0.499967,-1.66828,-4.71222,1.84231e-23,4.99882,-5.06629,1,13578
0.475495,-0.154503,0,0.499967,-1.54455,-4.75421,1.51781e-23,4.99881,-5.20052,1,13609
0.479376,-0.142002,0,0.499966,-1.41978,-4.79294,1.13196e-24,4.99881,-5.33895,1,13640
0.48293,-0.129404,0,0.499967,-1.29402,-4.82841,-9.6917e-24,4.99881,-5.48155,1,13671
0.486153,-0.116718,0,0.499967,-1.16739,-4.8606,-5.2163e-24,4.99882,-5.62828,1,13702
0.489043,-0.103951,0,0.499969,-1.03997,-4.88946,-7.8389e-24,4.99883,-5.77911,1,13733
0.491598,-0.091114,0,0.499971,-0.911826,-4.91499,-2.74705e-24,4.99886,-5.934,1,13764
0.493818,-0.0782141,0,0.499973,-0.783063,-4.93717,3.7111e-23,4.99888,-6.09297,1,13795
0.495699,-0.0652606,0,0.499976,-0.653765,-4.95598,6.4803e-23,4.99891,-6.25599,1,13826
0.497241,-0.0522624,0,0.49998,-0.52402,-4.97141,7.04214e-23,4.99895,-6.42313,1,13857
0.498443,-0.0392283,0,0.499984,-0.393915,-4.98344,3.48571e-23,4.99898,-6.59475,1,13888
0.499304,-0.0261673,0,0.499989,-0.263539,-4.99208,-2.14059e-24,4.99903,-6.77151,1,13919
0.499823,-0.0130882,0,0.499994,-0.132982,-4.99732,2.3056e-24,4.99908,-6.95173,1,13950
