Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
0.226993,0.445482,0,0.49998,13.3614,-6.80317,-1.68717e-22,14.9937,-119.733,1,894
0.244311,0.436232,0,0.499987,13.0846,-7.32177,-1.2687e-22,14.9938,-119.335,1,895
0.261253,0.426311,0,0.499994,12.7878,-7.82915,-2.22313e-22,14.9941,-118.911,1,896
0.277794,0.415733,0,0.500003,12.4713,-8.32453,-1.07445e-21,14.9944,-118.46,1,897
0.293906,0.404515,0,0.500013,12.1357,-8.80715,-9.85096e-22,14.9947,-117.985,1,898
0.309567,0.392674,0,0.500025,11.7814,-9.27627,-1.59898e-21,14.995,-117.486,1,899
0.324752,0.380228,0,0.500037,11.4089,-9.73118,-3.04803e-21,14.9953,-116.969,1,900
0.339437,0.367197,0,0.500051,11.0191,-10.1712,-4.0379e-22,14.9958,-116.435,1,901
-0.3536,0.3536,0,0.500066,10.6036,10.6036,0,14.9958,-112,1,1722
-0.339437,0.367197,0,0.500051,11.0191,10.1712,-4.0379e-22,14.9958,-112.933,1,1723
-0.324752,0.380228,0,0.500037,11.4089,9.73118,-3.04803e-21,14.9953,-113.761,1,1724
-0.309567,0.392674,0,0.500025,11.7814,9.27627,-1.59898e-21,14.995,-114.547,1,1725
-0.293906,0.404515,0,0.500013,12.1357,8.80715,-9.85096e-22,14.9947,-115.312,1,1726
-0.277794,0.415733,0,0.500003,12.4713,8.32453,-1.07445e-21,14.9944,-116.051,1,1727
-0.261253,0.426311,0,0.499994,12.7878,7.82915,-2.22313e-22,14.9941,-116.752,1,1728
-0.244311,0.436232,0,0.499987,13.0846,7.32177,-1.2687e-22,14.9938,-117.413,1,1729
-0.226993,0.445482,0,0.49998,13.3614,6.80317,-1.68717e-22,14.9937,-118.032,1,1730
-0.209326,0.454046,0,0.499975,13.6177,6.27415,-1.93807e-22,14.9935,-118.607,1,1731
-0.191337,0.46191,0,0.499971,13.853,5.73551,-8.99731e-23,14.9934,-119.139,1,1732
-0.173053,0.469064,0,0.499968,14.0671,5.18807,-9.10977e-23,14.9933,-119.625,1,1733
-0.154503,0.475495,0,0.499967,14.2596,4.63268,-5.02626e-23,14.9933,-120.066,1,1734
-0.135715,0.481194,0,0.499966,14.4302,4.07018,-5.30475e-23,14.9932,-120.462,1,1735
-0.116718,0.486153,0,0.499967,14.5786,3.50144,-4.47816e-23,14.9932,-120.813,1,1736
-0.097541,0.490363,0,0.49997,14.7048,2.92731,1.98563e-23,14.9933,-121.119,1,1737
-0.0782141,0.493818,0,0.499973,14.8083,2.34869,-5.40255e-24,14.9934,-121.382,1,1738
-0.0587665,0.496512,0,0.499978,14.8891,1.76645,1.13078e-22,14.9936,-121.604,1,1739
-0.0392283,0.498443,0,0.499984,14.9471,1.18149,1.7561e-22,14.9938,-121.786,1,1740
-0.0196294,0.499606,0,0.499991,14.9822,0.594706,1.13543e-22,14.994,-121.934,1,1741
-0.5,0,0,0.5,0,14.994,-6.99989e-23,14.994,-89.4107,1,2582
-0.499606,0.0196294,0,0.499991,0.594706,14.9822,7.016e-24,14.994,-90.5943,1,2603
-0.498443,0.0392283,0,0.499984,1.18149,14.9471,-5.5051e-23,14.9938,-91.7444,1,2624
-0.496512,0.0587665,0,0.499978,1.76645,14.8891,-1.13078e-22,14.9936,-92.8967,1,2645
-0.493818,0.0782141,0,0.499973,2.34869,14.8083,5.40255e-24,14.9934,-94.0622,1,2666
-0.490363,0.097541,0,0.49997,2.92731,14.7048,-1.98563e-23,14.9933,-95.2364,1,2687
-0.486153,0.116718,0,0.499967,3.50144,14.5786,4.47816e-23,14.9932,-96.4131,1,2708
-0.481194,0.135715,0,0.499966,4.07018,14.4302,3.84667e-23,14.9932,-97.589,1,2729
-0.475495,0.154503,0,0.499967,4.63268,14.2596,3.56818e-23,14.9933,-98.7619,1,2750
-0.469064,0.173053,0,0.499968,5.18807,14.0671,9.10977e-23,14.9933,-99.9303,1,2771
-0.46191,0.191337,0,0.499971,5.73551,13.853,8.99731e-23,14.9934,-101.092,1,2792
-0.454046,0.209326,0,0.499975,6.27415,13.6177,-5.00291e-22,14.9935,-102.245,1,2813
-0.445482,0.226993,0,0.49998,6.80317,13.3614,-5.25381e-22,14.9937,-103.387,1,2834
-0.436232,0.244311,0,0.499987,7.32177,13.0846,1.2687e-22,14.9938,-104.518,1,2855
-0.426311,0.261253,0,0.499994,7.82915,12.7878,2.22313e-22,14.9941,-105.635,1,2876
-0.415733,0.277794,0,0.500003,8.32453,12.4713,1.07445e-21,14.9944,-106.736,1,2897
-0.404515,0.293906,0,0.500013,8.80715,12.1357,9.85096e-22,14.9947,-107.82,1,2918
-0.392674,0.309567,0,0.500025,9.27627,11.7814,-5.55768e-23,14.995,-108.887,1,2939
-0.380228,0.324752,0,0.500037,9.73118,11.4089,1.39348e-21,14.9953,-109.94,1,2960
-0.367197,0.339437,0,0.500051,10.1712,11.0191,4.0379e-22,14.9958,-110.98,1,2981
-0.3536,-0.3536,0,0.500066,-10.6036,10.6036,0,14.9958,-69.3539,1,3422
-0.367197,-0.339437,0,0.500051,-10.1712,11.0191,4.0379e-22,14.9958,-70.1224,1,3443
-0.380228,-0.324752,0,0.500037,-9.73118,11.4089,1.39348e-21,14.9953,-70.8671,1,3464
-0.392674,-0.309567,0,0.500025,-9.27627,11.7814,-5.55768e-23,14.995,-71.6445,1,3485
-0.404515,-0.293906,0,0.500013,-8.80715,12.1357,9.85096e-22,14.9947,-72.4723,1,3506
-0.415733,-0.277794,0,0.500003,-8.32453,12.4713,1.07445e-21,14.9944,-73.3432,1,3527
-0.426311,-0.261253,0,0.499994,-7.82915,12.7878,2.22313e-22,14.9941,-74.2486,1,3548
-0.436232,-0.244311,0,0.499987,-7.32177,13.0846,1.2687e-22,14.9938,-75.1842,1,3569
-0.445482,-0.226993,0,0.49998,-6.80317,13.3614,-5.25381e-22,14.9937,-76.1482,1,3590
-0.454046,-0.209326,0,0.499975,-6.27415,13.6177,-5.00291e-22,14.9935,-77.1389,1,3611
-0.46191,-0.191337,0,0.499971,-5.73551,13.853,8.99731e-23,14.9934,-78.1546,1,3632
-0.469064,-0.173053,0,0.499968,-5.18807,14.0671,9.10977e-23,14.9933,-79.1936,1,3653
-0.475495,-0.154503,0,0.499967,-4.63268,14.2596,3.56818e-23,14.9933,-80.2542,1,3674
-0.481194,-0.135715,0,0.499966,-4.07018,14.4302,3.84667e-23,14.9932,-81.3352,1,3695
-0.486153,-0.116718,0,0.499967,-3.50144,14.5786,4.47816e-23,14.9932,-82.4353,1,3716
-0.490363,-0.097541,0,0.49997,-2.92731,14.7048,-1.98563e-23,14.9933,-83.5536,1,3737
-0.493818,-0.0782141,0,0.499973,-2.34869,14.8083,5.40255e-24,14.9934,-84.6894,1,3758
-0.496512,-0.0587665,0,0.499978,-1.76645,14.8891,-1.13078e-22,14.9936,-85.8425,1,3779
-0.498443,-0.0392283,0,0.499984,-1.18149,14.9471,-5.5051e-23,14.9938,-87.0137,1,3800
-0.499606,-0.0196294,0,0.499991,-0.594706,14.9822,7.74141e-23,14.994,-88.2044,1,3821
-0.339437,-0.367197,0,0.500051,-11.0191,10.1712,-4.0379e-22,14.9958,-68.5769,1,4642
-0.324752,-0.380228,0,0.500037,-11.4089,9.73118,-3.04803e-21,14.9953,-67.8513,1,4643
-0.309567,-0.392674,0,0.500025,-11.7814,9.27627,-1.59898e-21,14.995,-67.1821,1,4644
-0.293906,-0.404515,0,0.500013,-12.1357,8.80715,-9.85096e-22,14.9947,-66.5656,1,4645
-0.277794,-0.415733,0,0.500003,-12.4713,8.32453,-1.07445e-21,14.9944,-65.9994,1,4646
-0.261253,-0.426311,0,0.499994,-12.7878,7.82915,-2.22313e-22,14.9941,-65.4823,1,4647
-0.244311,-0.436232,0,0.499987,-13.0846,7.32177,-1.2687e-22,14.9938,-65.0144,1,4648
-0.226993,-0.445482,0,0.49998,-13.3614,6.80317,-1.68717e-22,14.9937,-64.5954,1,4649
-0.209326,-0.454046,0,0.499975,-13.6177,6.27415,-1.93807e-22,14.9935,-64.2255,1,4650
-0.191337,-0.46191,0,0.499971,-13.853,5.73551,-8.99731e-23,14.9934,-63.905,1,4651
-0.173053,-0.469064,0,0.499968,-14.0671,5.18807,-9.10977e-23,14.9933,-63.6339,1,4652
-0.154503,-0.475495,0,0.499967,-14.2596,4.63268,-5.02626e-23,14.9933,-63.4123,1,4653
-0.135715,-0.481194,0,0.499966,-14.4302,4.07018,-5.30475e-23,14.9932,-63.2405,1,4654
-0.116718,-0.486153,0,0.499967,-14.5786,3.50144,-4.47816e-23,14.9932,-63.1184,1,4655
-0.097541,-0.490363,0,0.49997,-14.7048,2.92731,1.98563e-23,14.9933,-63.0457,1,4656
-0.0782141,-0.493818,0,0.499973,-14.8083,2.34869,-5.40255e-24,14.9934,-63.0237,1,4657
-0.0587665,-0.496512,0,0.499978,-14.8891,1.76645,1.13078e-22,14.9936,-63.0556,1,4658
-0.0392283,-0.498443,0,0.499984,-14.9471,1.18149,5.5051e-23,14.9938,-63.1446,1,4659
-0.0196294,-0.499606,0,0.499991,-14.9822,0.594706,-7.016e-24,14.994,-63.2795,1,4660
0,-0.5,0,0.5,-14.994,0,1.40397e-22,14.994,-63.4266,1,4661
0.0196294,-0.499606,0,0.499991,-14.9822,-0.594706,1.13543e-22,14.994,-63.5923,1,5482
0.0392283,-0.498443,0,0.499984,-14.9471,-1.18149,1.7561e-22,14.9938,-63.8089,1,5483
0.0587665,-0.496512,0,0.499978,-14.8891,-1.76645,1.13078e-22,14.9936,-64.0774,1,5484
0.0782141,-0.493818,0,0.499973,-14.8083,-2.34869,-5.40255e-24,14.9934,-64.3941,1,5485
0.097541,-0.490363,0,0.49997,-14.7048,-2.92731,1.98563e-23,14.9933,-64.7561,1,5486
0.116718,-0.486153,0,0.499967,-14.5786,-3.50144,-4.47816e-23,14.9932,-65.1617,1,5487
0.135715,-0.481194,0,0.499966,-14.4302,-4.07018,-5.30475e-23,14.9932,-65.6094,1,5488
0.154503,-0.475495,0,0.499967,-14.2596,-4.63268,-5.02626e-23,14.9933,-66.0983,1,5489
0.173053,-0.469064,0,0.499968,-14.0671,-5.18807,-9.10977e-23,14.9933,-66.6273,1,5490
0.191337,-0.46191,0,0.499971,-13.853,-5.73551,-8.99731e-23,14.9934,-67.1958,1,5491
0.209326,-0.454046,0,0.499975,-13.6177,-6.27415,-1.93807e-22,14.9935,-67.8033,1,5492
0.226993,-0.445482,0,0.49998,-13.3614,-6.80317,-1.68717e-22,14.9937,-68.4494,1,5493
0.244311,-0.436232,0,0.499987,-13.0846,-7.32177,-1.2687e-22,14.9938,-69.1336,1,5494
0.261253,-0.426311,0,0.499994,-12.7878,-7.82915,-2.22313e-22,14.9941,-69.8555,1,5495
0.277794,-0.415733,0,0.500003,-12.4713,-8.32453,-1.07445e-21,14.9944,-70.6149,1,5496
0.293906,-0.404515,0,0.500013,-12.1357,-8.80715,-9.85096e-22,14.9947,-71.4133,1,5497
0.309567,-0.392674,0,0.500025,-11.7814,-9.27627,-1.59898e-21,14.995,-72.2567,1,5498
0.324752,-0.380228,0,0.500037,-11.4089,-9.73118,-3.04803e-21,14.9953,-73.1499,1,5499
0.339437,-0.367197,0,0.500051,-11.0191,-10.1712,-4.0379e-22,14.9958,-74.0745,1,5500
0.3536,-0.3536,0,0.500066,-10.6036,-10.6036,0,14.9958,-74.9734,1,5501
0.367197,-0.339437,0,0.500051,-10.1712,-11.0191,4.0379e-22,14.9958,-75.8573,1,5922
0.380228,-0.324752,0,0.500037,-9.73118,-11.4089,1.39348e-21,14.9953,-76.78,1,5943
0.392674,-0.309567,0,0.500025,-9.27627,-11.7814,-5.55768e-23,14.995,-77.7434,1,5964
0.404515,-0.293906,0,0.500013,-8.80715,-12.1357,9.85096e-22,14.9947,-78.7412,1,5985
0.415733,-0.277794,0,0.500003,-8.32453,-12.4713,1.07445e-21,14.9944,-79.7686,1,6006
0.426311,-0.261253,0,0.499994,-7.82915,-12.7878,2.22313e-22,14.9941,-80.8223,1,6027
0.436232,-0.244311,0,0.499987,-7.32177,-13.0846,1.2687e-22,14.9938,-81.8992,1,6048
0.445482,-0.226993,0,0.49998,-6.80317,-13.3614,-5.25381e-22,14.9937,-82.9973,1,6069
0.454046,-0.209326,0,0.499975,-6.27415,-13.6177,-5.00291e-22,14.9935,-84.1142,1,6090
0.46191,-0.191337,0,0.499971,-5.73551,-13.853,8.99731e-23,14.9934,-85.2479,1,6111
0.469064,-0.173053,0,0.499968,-5.18807,-14.0671,9.10977e-23,14.9933,-86.3963,1,6132
0.475495,-0.154503,0,0.499967,-4.63268,-14.2596,3.56818e-23,14.9933,-87.5575,1,6153
0.481194,-0.135715,0,0.499966,-4.07018,-14.4302,3.84667e-23,14.9932,-88.7295,1,6174
0.486153,-0.116718,0,0.499967,-3.50144,-14.5786,4.47816e-23,14.9932,-89.91,1,6195
0.490363,-0.097541,0,0.49997,-2.92731,-14.7048,-1.98563e-23,14.9933,-91.097,1,6216
0.493818,-0.0782141,0,0.499973,-2.34869,-14.8083,5.40255e-24,14.9934,-92.2899,1,6237
0.496512,-0.0587665,0,0.499978,-1.76645,-14.8891,-1.13078e-22,14.9936,-93.4904,1,6258
0.498443,-0.0392283,0,0.499984,-1.18149,-14.9471,-5.5051e-23,14.9938,-94.6992,1,6279
0.499606,-0.0196294,0,0.499991,-0.594706,-14.9822,7.016e-24,14.994,-95.9027,1,6300
