Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
0.226993,0.445482,0,0.49998,4.45378,-2.26772,-5.6239e-23,4.99788,-14.5032,1,894
0.244311,0.436232,0,0.499987,4.36153,-2.44059,-4.22899e-23,4.99794,-14.3179,1,895
0.261253,0.426311,0,0.499994,4.26258,-2.60971,-7.41045e-23,4.99802,-14.1215,1,896
0.277794,0.415733,0,0.500003,4.15708,-2.77484,-3.58151e-22,4.99811,-13.9149,1,897
0.293906,0.404515,0,0.500013,4.04521,-2.93571,-3.28366e-22,4.99821,-13.6983,1,898
0.309567,0.392674,0,0.500025,3.92711,-3.09209,-5.32994e-22,4.99832,-13.4727,1,899
0.324752,0.380228,0,0.500037,3.80299,-3.24373,-1.01601e-21,4.99845,-13.239,1,900
0.339437,0.367197,0,0.500051,3.67302,-3.3904,-1.34598e-22,4.99859,-12.9988,1,901
-0.3536,0.3536,0,0.500066,3.53453,3.53453,0,4.99858,-13.1087,1,1722
-0.339437,0.367197,0,0.500051,3.67302,3.3904,-1.34598e-22,4.99859,-13.3587,1,1723
-0.324752,0.380228,0,0.500037,3.80299,3.24373,-1.01601e-21,4.99845,-13.5866,1,1724
-0.309567,0.392674,0,0.500025,3.92711,3.09209,-5.32994e-22,4.99832,-13.8052,1,1725
-0.293906,0.404515,0,0.500013,4.04521,2.93571,-3.28366e-22,4.99821,-14.0167,1,1726
-0.277794,0.415733,0,0.500003,4.15708,2.77484,-3.58151e-22,4.99811,-14.2192,1,1727
-0.261253,0.426311,0,0.499994,4.26258,2.60971,-7.41045e-23,4.99802,-14.4115,1,1728
-0.244311,0.436232,0,0.499987,4.36153,2.44059,-4.22899e-23,4.99794,-14.5926,1,1729
-0.226993,0.445482,0,0.49998,4.45378,2.26772,-5.6239e-23,4.99788,-14.762,1,1730
-0.209326,0.454046,0,0.499975,4.53921,2.09138,-6.46022e-23,4.99783,-14.9189,1,1731
-0.191337,0.46191,0,0.499971,4.61766,1.91183,-2.9991e-23,4.99779,-15.0628,1,1732
-0.173053,0.469064,0,0.499968,4.68902,1.72936,-3.03659e-23,4.99776,-15.1933,1,1733
-0.154503,0.475495,0,0.499967,4.75319,1.54422,-1.67542e-23,4.99774,-15.3097,1,1734
-0.135715,0.481194,0,0.499966,4.81007,1.35672,-1.76824e-23,4.99774,-15.412,1,1735
-0.116718,0.486153,0,0.499967,4.85956,1.16715,-1.49271e-23,4.99775,-15.4997,1,1736
-0.097541,0.490363,0,0.49997,4.9016,0.97577,6.6188e-24,4.99778,-15.5727,1,1737
-0.0782141,0.493818,0,0.499973,4.93611,0.782896,-1.80082e-24,4.99781,-15.6308,1,1738
-0.0587665,0.496512,0,0.499978,4.96305,0.588817,3.76927e-23,4.99786,-15.6742,1,1739
-0.0392283,0.498443,0,0.499984,4.98238,0.393831,5.85366e-23,4.99792,-15.7028,1,1740
-0.0196294,0.499606,0,0.499991,4.99406,0.198235,3.78475e-23,4.99799,-15.7174,1,1741
-0.5,0,0,0.5,0,4.99799,-2.33329e-23,4.99799,-7.50565,1,2582
-0.499606,0.0196294,0,0.499991,0.198235,4.99406,2.33875e-24,4.99799,-7.77498,1,2603
-0.498443,0.0392283,0,0.499984,0.393831,4.98238,-1.83503e-23,4.99792,-8.0419,1,2624
-0.496512,0.0587665,0,0.499978,0.588817,4.96305,-3.76927e-23,4.99786,-8.31335,1,2645
-0.493818,0.0782141,0,0.499973,0.782896,4.93611,1.80082e-24,4.99781,-8.59037,1,2666
-0.490363,0.097541,0,0.49997,0.97577,4.9016,-6.6188e-24,4.99778,-8.87173,1,2687
-0.486153,0.116718,0,0.499967,1.16715,4.85956,1.49271e-23,4.99775,-9.15641,1,2708
-0.481194,0.135715,0,0.499966,1.35672,4.81007,1.28222e-23,4.99774,-9.44369,1,2729
-0.475495,0.154503,0,0.499967,1.54422,4.75319,1.18939e-23,4.99774,-9.73287,1,2750
-0.469064,0.173053,0,0.499968,1.72936,4.68902,3.03659e-23,4.99776,-10.0232,1,2771
-0.46191,0.191337,0,0.499971,1.91183,4.61766,2.9991e-23,4.99779,-10.3141,1,2792
-0.454046,0.209326,0,0.499975,2.09138,4.53921,-1.66764e-22,4.99783,-10.6047,1,2813
-0.445482,0.226993,0,0.49998,2.26772,4.45378,-1.75127e-22,4.99788,-10.8944,1,2834
-0.436232,0.244311,0,0.499987,2.44059,4.36153,4.22899e-23,4.99794,-11.1826,1,2855
-0.426311,0.261253,0,0.499994,2.60971,4.26258,7.41045e-23,4.99802,-11.4683,1,2876
-0.415733,0.277794,0,0.500003,2.77484,4.15708,3.58151e-22,4.99811,-11.7511,1,2897
-0.404515,0.293906,0,0.500013,2.93571,4.04521,3.28366e-22,4.99821,-12.0303,1,2918
-0.392674,0.309567,0,0.500025,3.09209,3.92711,-1.85257e-23,4.99832,-12.3054,1,2939
-0.380228,0.324752,0,0.500037,3.24373,3.80299,4.64495e-22,4.99845,-12.5763,1,2960
-0.367197,0.339437,0,0.500051,3.3904,3.67302,1.34598e-22,4.99859,-12.8432,1,2981
-0.3536,-0.3536,0,0.500066,-3.53453,3.53453,0,4.99858,-3.68095,1,3422
-0.367197,-0.339437,0,0.500051,-3.3904,3.67302,1.34598e-22,4.99859,-3.79961,1,3443
-0.380228,-0.324752,0,0.500037,-3.24373,3.80299,4.64495e-22,4.99845,-3.91514,1,3464
-0.392674,-0.309567,0,0.500025,-3.09209,3.92711,-1.85257e-23,4.99832,-4.03926,1,3485
-0.404515,-0.293906,0,0.500013,-2.93571,4.04521,3.28366e-22,4.99821,-4.17428,1,3506
-0.415733,-0.277794,0,0.500003,-2.77484,4.15708,3.58151e-22,4.99811,-4.31915,1,3527
-0.426311,-0.261253,0,0.499994,-2.60971,4.26258,7.41045e-23,4.99802,-4.47321,1,3548
-0.436232,-0.244311,0,0.499987,-2.44059,4.36153,4.22899e-23,4.99794,-4.63625,1,3569
-0.445482,-0.226993,0,0.49998,-2.26772,4.45378,-1.75127e-22,4.99788,-4.80814,1,3590
-0.454046,-0.209326,0,0.499975,-2.09138,4.53921,-1.66764e-22,4.99783,-4.98872,1,3611
-0.46191,-0.191337,0,0.499971,-1.91183,4.61766,2.9991e-23,4.99779,-5.17786,1,3632
-0.469064,-0.173053,0,0.499968,-1.72936,4.68902,3.03659e-23,4.99776,-5.37539,1,3653
-0.475495,-0.154503,0,0.499967,-1.54422,4.75319,1.18939e-23,4.99774,-5.58116,1,3674
-0.481194,-0.135715,0,0.499966,-1.35672,4.81007,1.28222e-23,4.99774,-5.79498,1,3695
-0.486153,-0.116718,0,0.499967,-1.16715,4.85956,1.49271e-23,4.99775,-6.01668,1,3716
-0.490363,-0.097541,0,0.49997,-0.97577,4.9016,-6.6188e-24,4.99778,-6.24604,1,3737
-0.493818,-0.0782141,0,0.499973,-0.782896,4.93611,1.80082e-24,4.99781,-6.48287,1,3758
-0.496512,-0.0587665,0,0.499978,-0.588817,4.96305,-3.76927e-23,4.99786,-6.72704,1,3779
-0.498443,-0.0392283,0,0.499984,-0.393831,4.98238,-1.83503e-23,4.99792,-6.97849,1,3800
-0.499606,-0.0196294,0,0.499991,-0.198235,4.99406,2.58047e-23,4.99799,-7.23755,1,3821
-0.339437,-0.367197,0,0.500051,-3.67302,3.3904,-1.34598e-22,4.99859,-3.56376,1,4642
-0.324752,-0.380228,0,0.500037,-3.80299,3.24373,-1.01601e-21,4.99845,-3.45916,1,4643
-0.309567,-0.392674,0,0.500025,-3.92711,3.09209,-5.32994e-22,4.99832,-3.36396,1,4644
-0.293906,-0.404515,0,0.500013,-4.04521,2.93571,-3.28366e-22,4.99821,-3.27682,1,4645
-0.277794,-0.415733,0,0.500003,-4.15708,2.77484,-3.58151e-22,4.99811,-3.19703,1,4646
-0.261253,-0.426311,0,0.499994,-4.26258,2.60971,-7.41045e-23,4.99802,-3.12406,1,4647
-0.244311,-0.436232,0,0.499987,-4.36153,2.44059,-4.22899e-23,4.99794,-3.05751,1,4648
-0.226993,-0.445482,0,0.49998,-4.45378,2.26772,-5.6239e-23,4.99788,-2.99699,1,4649
-0.209326,-0.454046,0,0.499975,-4.53921,2.09138,-6.46022e-23,4.99783,-2.94217,1,4650
-0.191337,-0.46191,0,0.499971,-4.61766,1.91183,-2.9991e-23,4.99779,-2.89271,1,4651
-0.173053,-0.469064,0,0.499968,-4.68902,1.72936,-3.03659e-23,4.99776,-2.84833,1,4652
-0.154503,-0.475495,0,0.499967,-4.75319,1.54422,-1.67542e-23,4.99774,-2.80873,1,4653
-0.135715,-0.481194,0,0.499966,-4.81007,1.35672,-1.76824e-23,4.99774,-2.77369,1,4654
-0.116718,-0.486153,0,0.499967,-4.85956,1.16715,-1.49271e-23,4.99775,-2.74301,1,4655
-0.097541,-0.490363,0,0.49997,-4.9016,0.97577,6.6188e-24,4.99778,-2.71652,1,4656
-0.0782141,-0.493818,0,0.499973,-4.93611,0.782896,-1.80082e-24,4.99781,-2.69416,1,4657
-0.0587665,-0.496512,0,0.499978,-4.96305,0.588817,3.76927e-23,4.99786,-2.67619,1,4658
-0.0392283,-0.498443,0,0.499984,-4.98238,0.393831,1.83503e-23,4.99792,-2.66313,1,4659
-0.0196294,-0.499606,0,0.499991,-4.99406,0.198235,-2.33875e-24,4.99799,-2.65371,1,4660
0,-0.5,0,0.5,-4.99799,0,4.67989e-23,4.99799,-2.6413,1,4661
0.0196294,-0.499606,0,0.499991,-4.99406,-0.198235,3.78475e-23,4.99799,-2.62851,1,5482
0.0392283,-0.498443,0,0.499984,-4.98238,-0.393831,5.85366e-23,4.99792,-2.62173,1,5483
0.0587665,-0.496512,0,0.499978,-4.96305,-0.588817,3.76927e-23,4.99786,-2.61928,1,5484
0.0782141,-0.493818,0,0.499973,-4.93611,-0.782896,-1.80082e-24,4.99781,-2.62066,1,5485
0.097541,-0.490363,0,0.49997,-4.9016,-0.97577,6.6188e-24,4.99778,-2.62572,1,5486
0.116718,-0.486153,0,0.499967,-4.85956,-1.16715,-1.49271e-23,4.99775,-2.63451,1,5487
0.135715,-0.481194,0,0.499966,-4.81007,-1.35672,-1.76824e-23,4.99774,-2.64718,1,5488
0.154503,-0.475495,0,0.499967,-4.75319,-1.54422,-1.67542e-23,4.99774,-2.66392,1,5489
0.173053,-0.469064,0,0.499968,-4.68902,-1.72936,-3.03659e-23,4.99776,-2.68498,1,5490
0.191337,-0.46191,0,0.499971,-4.61766,-1.91183,-2.9991e-23,4.99779,-2.71066,1,5491
0.209326,-0.454046,0,0.499975,-4.53921,-2.09138,-6.46022e-23,4.99783,-2.74131,1,5492
0.226993,-0.445482,0,0.49998,-4.45378,-2.26772,-5.6239e-23,4.99788,-2.77731,1,5493
0.244311,-0.436232,0,0.499987,-4.36153,-2.44059,-4.22899e-23,4.99794,-2.81908,1,5494
0.261253,-0.426311,0,0.499994,-4.26258,-2.60971,-7.41045e-23,4.99802,-2.86711,1,5495
0.277794,-0.415733,0,0.500003,-4.15708,-2.77484,-3.58151e-22,4.99811,-2.92191,1,5496
0.293906,-0.404515,0,0.500013,-4.04521,-2.93571,-3.28366e-22,4.99821,-2.98408,1,5497
0.309567,-0.392674,0,0.500025,-3.92711,-3.09209,-5.32994e-22,4.99832,-3.05471,1,5498
0.324752,-0.380228,0,0.500037,-3.80299,-3.24373,-1.01601e-21,4.99845,-3.13528,1,5499
0.339437,-0.367197,0,0.500051,-3.67302,-3.3904,-1.34598e-22,4.99859,-3.22434,1,5500
0.3536,-0.3536,0,0.500066,-3.53453,-3.53453,0,4.99858,-3.31152,1,5501
0.367197,-0.339437,0,0.500051,-3.3904,-3.67302,1.34598e-22,4.99859,-3.40136,1,5922
0.380228,-0.324752,0,0.500037,-3.24373,-3.80299,4.64495e-22,4.99845,-3.50445,1,5943
0.392674,-0.309567,0,0.500025,-3.09209,-3.92711,-1.85257e-23,4.99832,-3.61817,1,5964
0.404515,-0.293906,0,0.500013,-2.93571,-4.04521,3.28366e-22,4.99821,-3.74174,1,5985
0.415733,-0.277794,0,0.500003,-2.77484,-4.15708,3.58151e-22,4.99811,-3.87493,1,6006
0.426311,-0.261253,0,0.499994,-2.60971,-4.26258,7.41045e-23,4.99802,-4.0177,1,6027
0.436232,-0.244311,0,0.499987,-2.44059,-4.36153,4.22899e-23,4.99794,-4.17008,1,6048
0.445482,-0.226993,0,0.49998,-2.26772,-4.45378,-1.75127e-22,4.99788,-4.33208,1,6069
0.454046,-0.209326,0,0.499975,-2.09138,-4.53921,-1.66764e-22,4.99783,-4.50372,1,6090
0.46191,-0.191337,0,0.499971,-1.91183,-4.61766,2.9991e-23,4.99779,-4.68499,1,6111
0.469064,-0.173053,0,0.499968,-1.72936,-4.68902,3.03659e-23,4.99776,-4.87587,1,6132
0.475495,-0.154503,0,0.499967,-1.54422,-4.75319,1.18939e-23,4.99774,-5.07628,1,6153
0.481194,-0.135715,0,0.499966,-1.35672,-4.81007,1.28222e-23,4.99774,-5.28613,1,6174
0.486153,-0.116718,0,0.499967,-1.16715,-4.85956,1.49271e-23,4.99775,-5.5053,1,6195
0.490363,-0.097541,0,0.49997,-0.97577,-4.9016,-6.6188e-24,4.99778,-5.73363,1,6216
0.493818,-0.0782141,0,0.499973,-0.782896,-4.93611,1.80082e-24,4.99781,-5.97096,1,6237
0.496512,-0.0587665,0,0.499978,-0.588817,-4.96305,-3.76927e-23,4.99786,-6.21738,1,6258
0.498443,-0.0392283,0,0.499984,-0.393831,-4.98238,-1.83503e-23,4.99792,-6.47315,1,6279
0.499606,-0.0196294,0,0.499991,-0.198235,-4.99406,2.33875e-24,4.99799,-6.7367,1,6300
