Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
0.116718,0.486153,0,0.499967,9.7212,-2.33478,3.82324e-23,9.99764,-58.9271,1,1931
0.129404,0.48293,0,0.499967,9.65684,-2.58805,-2.20252e-23,9.99762,-58.8144,1,1932
0.142002,0.479376,0,0.499966,9.58589,-2.83955,-2.26392e-24,9.99762,-58.69,1,1933
0.154503,0.475495,0,0.499967,9.50841,-3.08912,1.17144e-23,9.99762,-58.554,1,1934
0.166898,0.471288,0,0.499967,9.42444,-3.33657,5.2244e-24,9.99764,-58.4063,1,1935
0.179178,0.466759,0,0.499969,9.33405,-3.58175,1.83075e-24,9.99767,-58.2473,1,1936
0.191337,0.46191,0,0.499971,9.23728,-3.82449,2.31646e-23,9.99771,-58.0769,1,1937
0.203364,0.456745,0,0.499973,9.13422,-4.06462,1.96075e-24,9.99776,-57.8954,1,1938
0.215252,0.451268,0,0.499976,9.02493,-4.30198,-1.76888e-22,9.99782,-57.7029,1,1939
0.226993,0.445482,0,0.49998,8.90948,-4.53642,1.06101e-22,9.99789,-57.4997,1,1940
0.238579,0.439391,0,0.499984,8.78794,-4.76776,2.36348e-22,9.99798,-57.2859,1,1941
0.250002,0.432999,0,0.499989,8.66042,-4.99585,2.85401e-22,9.99807,-57.0618,1,1942
0.261253,0.426311,0,0.499994,8.52699,-5.22054,3.49046e-22,9.99818,-56.8275,1,1943
0.272326,0.419331,0,0.5,8.38773,-5.44168,-1.94458e-23,9.99829,-56.5833,1,1944
0.283213,0.412064,0,0.500006,8.24275,-5.65911,-1.68752e-22,9.99842,-56.3294,1,1945
0.293906,0.404515,0,0.500013,8.09214,-5.87268,-2.33534e-22,9.99856,-56.0664,1,1946
0.304399,0.396689,0,0.500021,7.93601,-6.08226,2.52414e-22,9.99871,-55.7946,1,1947
0.314683,0.388592,0,0.500029,7.77446,-6.28769,-4.26321e-22,9.99887,-55.5147,1,1948
0.324752,0.380228,0,0.500037,7.6076,-6.48884,-1.9284e-22,9.99903,-55.228,1,1949
0.334599,0.371605,0,0.500046,7.43555,-6.68558,9.93953e-22,9.99922,-54.9365,1,1950
0.344217,0.362726,0,0.500056,7.25842,-6.87775,1.15725e-22,9.99941,-54.6441,1,1951
-0.3536,0.3536,0,0.500066,7.07064,7.07064,-9.90783e-22,9.9994,-52.97,1,3782
-0.344217,0.362726,0,0.500056,7.25842,6.87775,1.15725e-22,9.99941,-53.3785,1,3783
-0.334599,0.371605,0,0.500046,7.43555,6.68558,9.93953e-22,9.99922,-53.7309,1,3784
-0.324752,0.380228,0,0.500037,7.6076,6.48884,-1.9284e-22,9.99903,-54.0721,1,3785
-0.314683,0.388592,0,0.500029,7.77446,6.28769,-4.26321e-22,9.99887,-54.413,1,3786
-0.304399,0.396689,0,0.500021,7.93601,6.08226,2.52414e-22,9.99871,-54.7495,1,3787
-0.293906,0.404515,0,0.500013,8.09214,5.87268,-2.33534e-22,9.99856,-55.0779,1,3788
-0.283213,0.412064,0,0.500006,8.24275,5.65911,-1.68752e-22,9.99842,-55.3972,1,3789
-0.272326,0.419331,0,0.5,8.38773,5.44168,-1.94458e-23,9.99829,-55.7067,1,3790
-0.261253,0.426311,0,0.499994,8.52699,5.22054,3.49046e-22,9.99818,-56.0057,1,3791
-0.250002,0.432999,0,0.499989,8.66042,4.99585,2.85401e-22,9.99807,-56.2937,1,3792
-0.238579,0.439391,0,0.499984,8.78794,4.76776,2.36348e-22,9.99798,-56.5702,1,3793
-0.226993,0.445482,0,0.49998,8.90948,4.53642,1.06101e-22,9.99789,-56.8348,1,3794
-0.215252,0.451268,0,0.499976,9.02493,4.30198,-1.76888e-22,9.99782,-57.0871,1,3795
-0.203364,0.456745,0,0.499973,9.13422,4.06462,1.96075e-24,9.99776,-57.3268,1,3796
-0.191337,0.46191,0,0.499971,9.23728,3.82449,2.31646e-23,9.99771,-57.5538,1,3797
-0.179178,0.466759,0,0.499969,9.33405,3.58175,1.83075e-24,9.99767,-57.768,1,3798
-0.166898,0.471288,0,0.499967,9.42444,3.33657,5.2244e-24,9.99764,-57.969,1,3799
-0.154503,0.475495,0,0.499967,9.50841,3.08912,1.17144e-23,9.99762,-58.1569,1,3800
-0.142002,0.479376,0,0.499966,9.58589,2.83955,-2.26392e-24,9.99762,-58.3315,1,3801
-0.129404,0.48293,0,0.499967,9.65684,2.58805,-2.20252e-23,9.99762,-58.4927,1,3802
-0.116718,0.486153,0,0.499967,9.7212,2.33478,3.82324e-23,9.99764,-58.6404,1,3803
-0.103951,0.489043,0,0.499969,9.77892,2.07993,-1.20695e-23,9.99767,-58.7748,1,3804
-0.091114,0.491598,0,0.499971,9.82998,1.82365,-9.14615e-23,9.99771,-58.896,1,3805
-0.0782141,0.493818,0,0.499973,9.87433,1.56613,1.8937e-24,9.99776,-59.0039,1,3806
-0.0652606,0.495699,0,0.499976,9.91195,1.30753,-5.34902e-23,9.99782,-59.0988,1,3807
-0.0522624,0.497241,0,0.49998,9.94281,1.04804,-3.72944e-23,9.99789,-59.181,1,3808
-0.0392283,0.498443,0,0.499984,9.96688,0.787831,9.24156e-23,9.99797,-59.2513,1,3809
-0.0261673,0.499304,0,0.499989,9.98417,0.52708,6.28627e-23,9.99807,-59.311,1,3810
-0.0130882,0.499823,0,0.499994,9.99463,0.265963,1.34068e-23,9.99817,-59.3623,1,3811
-0.5,0,0,0.5,0,9.99817,3.27549e-23,9.99817,-38.3626,1,5672
-0.499823,0.0130882,0,0.499994,0.265963,9.99463,4.6112e-24,9.99817,-38.8812,1,5703
-0.499304,0.0261673,0,0.499989,0.52708,9.98417,-4.28125e-24,9.99807,-39.3756,1,5734
-0.498443,0.0392283,0,0.499984,0.787831,9.96688,6.9714e-23,9.99797,-39.8714,1,5765
-0.497241,0.0522624,0,0.49998,1.04804,9.94281,1.40842e-22,9.99789,-40.3745,1,5796
-0.495699,0.0652606,0,0.499976,1.30753,9.91195,1.29606e-22,9.99782,-40.8821,1,5827
-0.493818,0.0782141,0,0.499973,1.56613,9.87433,7.4222e-23,9.99776,-41.3921,1,5858
-0.491598,0.091114,0,0.499971,1.82365,9.82998,-5.49415e-24,9.99771,-41.9034,1,5889
-0.489043,0.103951,0,0.499969,2.07993,9.77892,-1.56778e-23,9.99767,-42.4155,1,5920
-0.486153,0.116718,0,0.499967,2.33478,9.7212,-1.04326e-23,9.99764,-42.9277,1,5951
-0.48293,0.129404,0,0.499967,2.58805,9.65684,-1.93834e-23,9.99762,-43.4394,1,5982
-0.479376,0.142002,0,0.499966,2.83955,9.58589,2.26392e-24,9.99762,-43.95,1,6013
-0.475495,0.154503,0,0.499967,3.08912,9.50841,3.03561e-23,9.99762,-44.4591,1,6044
-0.471288,0.166898,0,0.499967,3.33657,9.42444,3.68461e-23,9.99764,-44.9662,1,6075
-0.466759,0.179178,0,0.499969,3.58175,9.33405,-1.83075e-24,9.99767,-45.4709,1,6106
-0.46191,0.191337,0,0.499971,3.82449,9.23728,-2.31646e-23,9.99771,-45.9727,1,6137
-0.456745,0.203364,0,0.499973,4.06462,9.13422,-3.07743e-22,9.99776,-46.4713,1,6168
-0.451268,0.215252,0,0.499976,4.30198,9.02493,-1.28895e-22,9.99782,-46.966,1,6199
-0.445482,0.226993,0,0.49998,4.53642,8.90948,3.09384e-22,9.99789,-47.4568,1,6230
-0.439391,0.238579,0,0.499984,4.76776,8.78794,1.79138e-22,9.99798,-47.9431,1,6261
-0.432999,0.250002,0,0.499989,4.99585,8.66042,-2.85401e-22,9.99807,-48.4246,1,6292
-0.426311,0.261253,0,0.499994,5.22054,8.52699,-3.49046e-22,9.99818,-48.9009,1,6323
-0.419331,0.272326,0,0.5,5.44168,8.38773,1.94458e-23,9.99829,-49.3718,1,6354
-0.412064,0.283213,0,0.500006,5.65911,8.24275,1.68752e-22,9.99842,-49.8371,1,6385
-0.404515,0.293906,0,0.500013,5.87268,8.09214,2.33534e-22,9.99856,-50.2966,1,6416
-0.396689,0.304399,0,0.500021,6.08226,7.93601,-2.52414e-22,9.99871,-50.7503,1,6447
-0.388592,0.314683,0,0.500029,6.28769,7.77446,-4.13739e-22,9.99887,-51.1983,1,6478
-0.380228,0.324752,0,0.500037,6.48884,7.6076,-6.4722e-22,9.99903,-51.6415,1,6509
-0.371605,0.334599,0,0.500046,6.68558,7.43555,-5.278e-23,9.99922,-52.0818,1,6540
-0.362726,0.344217,0,0.500056,6.87775,7.25842,-1.65335e-22,9.99941,-52.5227,1,6571
-0.3536,-0.3536,0,0.500066,-7.07064,7.07064,-9.90783e-22,9.9994,-25.6517,1,7532
-0.362726,-0.344217,0,0.500056,-6.87775,7.25842,-1.65335e-22,9.99941,-25.9688,1,7563
-0.371605,-0.334599,0,0.500046,-6.68558,7.43555,-5.278e-23,9.99922,-26.2554,1,7594
-0.380228,-0.324752,0,0.500037,-6.48884,7.6076,-6.4722e-22,9.99903,-26.5529,1,7625
-0.388592,-0.314683,0,0.500029,-6.28769,7.77446,-4.13739e-22,9.99887,-26.8703,1,7656
-0.396689,-0.304399,0,0.500021,-6.08226,7.93601,-2.52414e-22,9.99871,-27.2036,1,7687
-0.404515,-0.293906,0,0.500013,-5.87268,8.09214,2.33534e-22,9.99856,-27.5493,1,7718
-0.412064,-0.283213,0,0.500006,-5.65911,8.24275,1.68752e-22,9.99842,-27.9065,1,7749
-0.419331,-0.272326,0,0.5,-5.44168,8.38773,1.94458e-23,9.99829,-28.2746,1,7780
-0.426311,-0.261253,0,0.499994,-5.22054,8.52699,-3.49046e-22,9.99818,-28.653,1,7811
-0.432999,-0.250002,0,0.499989,-4.99585,8.66042,-2.85401e-22,9.99807,-29.041,1,7842
-0.439391,-0.238579,0,0.499984,-4.76776,8.78794,1.79138e-22,9.99798,-29.4384,1,7873
-0.445482,-0.226993,0,0.49998,-4.53642,8.90948,3.09384e-22,9.99789,-29.8446,1,7904
-0.451268,-0.215252,0,0.499976,-4.30198,9.02493,-1.28895e-22,9.99782,-30.2593,1,7935
-0.456745,-0.203364,0,0.499973,-4.06462,9.13422,-3.07743e-22,9.99776,-30.6821,1,7966
-0.46191,-0.191337,0,0.499971,-3.82449,9.23728,-2.31646e-23,9.99771,-31.1129,1,7997
-0.466759,-0.179178,0,0.499969,-3.58175,9.33405,-1.83075e-24,9.99767,-31.5513,1,8028
-0.471288,-0.166898,0,0.499967,-3.33657,9.42444,3.68461e-23,9.99764,-31.9969,1,8059
-0.475495,-0.154503,0,0.499967,-3.08912,9.50841,3.03561e-23,9.99762,-32.4496,1,8090
-0.479376,-0.142002,0,0.499966,-2.83955,9.58589,2.26392e-24,9.99762,-32.9089,1,8121
-0.48293,-0.129404,0,0.499967,-2.58805,9.65684,-1.93834e-23,9.99762,-33.3747,1,8152
-0.486153,-0.116718,0,0.499967,-2.33478,9.7212,-1.04326e-23,9.99764,-33.8466,1,8183
-0.489043,-0.103951,0,0.499969,-2.07993,9.77892,-1.56778e-23,9.99767,-34.3245,1,8214
-0.491598,-0.091114,0,0.499971,-1.82365,9.82998,-5.49415e-24,9.99771,-34.8081,1,8245
-0.493818,-0.0782141,0,0.499973,-1.56613,9.87433,7.4222e-23,9.99776,-35.2971,1,8276
-0.495699,-0.0652606,0,0.499976,-1.30753,9.91195,1.29606e-22,9.99782,-35.7915,1,8307
-0.497241,-0.0522624,0,0.49998,-1.04804,9.94281,1.40842e-22,9.99789,-36.2914,1,8338
-0.498443,-0.0392283,0,0.499984,-0.787831,9.96688,6.9714e-23,9.99797,-36.7969,1,8369
-0.499304,-0.0261673,0,0.499989,-0.52708,9.98417,-4.28125e-24,9.99807,-37.3091,1,8400
-0.499823,-0.0130882,0,0.499994,-0.265963,9.99463,4.6112e-24,9.99817,-37.8298,1,8431
-0.344217,-0.362726,0,0.500056,-7.25842,6.87775,1.15725e-22,9.99941,-25.319,1,10262
-0.334599,-0.371605,0,0.500046,-7.43555,6.68558,9.93953e-22,9.99922,-25.0119,1,10263
-0.324752,-0.380228,0,0.500037,-7.6076,6.48884,-1.9284e-22,9.99903,-24.7243,1,10264
-0.314683,-0.388592,0,0.500029,-7.77446,6.28769,-4.26321e-22,9.99887,-24.4524,1,10265
-0.304399,-0.396689,0,0.500021,-7.93601,6.08226,2.52414e-22,9.99871,-24.1942,1,10266
-0.293906,-0.404515,0,0.500013,-8.09214,5.87268,-2.33534e-22,9.99856,-23.9489,1,10267
-0.283213,-0.412064,0,0.500006,-8.24275,5.65911,-1.68752e-22,9.99842,-23.716,1,10268
-0.272326,-0.419331,0,0.5,-8.38773,5.44168,-1.94458e-23,9.99829,-23.4951,1,10269
-0.261253,-0.426311,0,0.499994,-8.52699,5.22054,3.49046e-22,9.99818,-23.2861,1,10270
-0.250002,-0.432999,0,0.499989,-8.66042,4.99585,2.85401e-22,9.99807,-23.0891,1,10271
-0.238579,-0.439391,0,0.499984,-8.78794,4.76776,2.36348e-22,9.99798,-22.9038,1,10272
-0.226993,-0.445482,0,0.49998,-8.90948,4.53642,1.06101e-22,9.99789,-22.7303,1,10273
-0.215252,-0.451268,0,0.499976,-9.02493,4.30198,-1.76888e-22,9.99782,-22.5686,1,10274
-0.203364,-0.456745,0,0.499973,-9.13422,4.06462,1.96075e-24,9.99776,-22.4188,1,10275
-0.191337,-0.46191,0,0.499971,-9.23728,3.82449,2.31646e-23,9.99771,-22.2807,1,10276
-0.179178,-0.466759,0,0.499969,-9.33405,3.58175,1.83075e-24,9.99767,-22.1544,1,10277
-0.166898,-0.471288,0,0.499967,-9.42444,3.33657,5.2244e-24,9.99764,-22.04,1,10278
-0.154503,-0.475495,0,0.499967,-9.50841,3.08912,1.17144e-23,9.99762,-21.9374,1,10279
-0.142002,-0.479376,0,0.499966,-9.58589,2.83955,-2.26392e-24,9.99762,-21.8466,1,10280
-0.129404,-0.48293,0,0.499967,-9.65684,2.58805,-2.20252e-23,9.99762,-21.7677,1,10281
-0.116718,-0.486153,0,0.499967,-9.7212,2.33478,3.82324e-23,9.99764,-21.7009,1,10282
-0.103951,-0.489043,0,0.499969,-9.77892,2.07993,-1.20695e-23,9.99767,-21.6461,1,10283
-0.091114,-0.491598,0,0.499971,-9.82998,1.82365,-9.14615e-23,9.99771,-21.6036,1,10284
-0.0782141,-0.493818,0,0.499973,-9.87433,1.56613,1.8937e-24,9.99776,-21.5736,1,10285
-0.0652606,-0.495699,0,0.499976,-9.91195,1.30753,-5.34902e-23,9.99782,-21.5563,1,10286
-0.0522624,-0.497241,0,0.49998,-9.94281,1.04804,-3.72944e-23,9.99789,-21.5521,1,10287
-0.0392283,-0.498443,0,0.499984,-9.96688,0.787831,9.24156e-23,9.99797,-21.5627,1,10288
-0.0261673,-0.499304,0,0.499989,-9.98417,0.52708,6.28627e-23,9.99807,-21.5906,1,10289
-0.0130882,-0.499823,0,0.499994,-9.99463,0.265963,1.34068e-23,9.99817,-21.6308,1,10290
0,-0.5,0,0.5,-9.99817,0,3.28109e-24,9.99817,-21.6596,1,10291
0.0130882,-0.499823,0,0.499994,-9.99463,-0.265963,1.34068e-23,9.99817,-21.6851,1,12122
0.0261673,-0.499304,0,0.499989,-9.98417,-0.52708,6.28627e-23,9.99807,-21.7303,1,12123
0.0392283,-0.498443,0,0.499984,-9.96688,-0.787831,9.24156e-23,9.99797,-21.7916,1,12124
0.0522624,-0.497241,0,0.49998,-9.94281,-1.04804,-3.72944e-23,9.99789,-21.8668,1,12125
0.0652606,-0.495699,0,0.499976,-9.91195,-1.30753,-5.34902e-23,9.99782,-21.9547,1,12126
0.0782141,-0.493818,0,0.499973,-9.87433,-1.56613,1.8937e-24,9.99776,-22.0546,1,12127
0.091114,-0.491598,0,0.499971,-9.82998,-1.82365,-9.14615e-23,9.99771,-22.1661,1,12128
0.103951,-0.489043,0,0.499969,-9.77892,-2.07993,-1.20695e-23,9.99767,-22.2892,1,12129
0.116718,-0.486153,0,0.499967,-9.7212,-2.33478,3.82324e-23,9.99764,-22.4235,1,12130
0.129404,-0.48293,0,0.499967,-9.65684,-2.58805,-2.20252e-23,9.99762,-22.5689,1,12131
0.142002,-0.479376,0,0.499966,-9.58589,-2.83955,-2.26392e-24,9.99762,-22.7254,1,12132
0.154503,-0.475495,0,0.499967,-9.50841,-3.08912,1.17144e-23,9.99762,-22.8931,1,12133
0.166898,-0.471288,0,0.499967,-9.42444,-3.33657,5.2244e-24,9.99764,-23.0717,1,12134
0.179178,-0.466759,0,0.499969,-9.33405,-3.58175,1.83075e-24,9.99767,-23.2612,1,12135
0.191337,-0.46191,0,0.499971,-9.23728,-3.82449,2.31646e-23,9.99771,-23.4615,1,12136
0.203364,-0.456745,0,0.499973,-9.13422,-4.06462,1.96075e-24,9.99776,-23.6726,1,12137
0.215252,-0.451268,0,0.499976,-9.02493,-4.30198,-1.76888e-22,9.99782,-23.8945,1,12138
0.226993,-0.445482,0,0.49998,-8.90948,-4.53642,1.06101e-22,9.99789,-24.1271,1,12139
0.238579,-0.439391,0,0.499984,-8.78794,-4.76776,2.36348e-22,9.99798,-24.3705,1,12140
0.250002,-0.432999,0,0.499989,-8.66042,-4.99585,2.85401e-22,9.99807,-24.6247,1,12141
0.261253,-0.426311,0,0.499994,-8.52699,-5.22054,3.49046e-22,9.99818,-24.8897,1,12142
0.272326,-0.419331,0,0.5,-8.38773,-5.44168,-1.94458e-23,9.99829,-25.1658,1,12143
0.283213,-0.412064,0,0.500006,-8.24275,-5.65911,-1.68752e-22,9.99842,-25.4531,1,12144
0.293906,-0.404515,0,0.500013,-8.09214,-5.87268,-2.33534e-22,9.99856,-25.7518,1,12145
0.304399,-0.396689,0,0.500021,-7.93601,-6.08226,2.52414e-22,9.99871,-26.0624,1,12146
0.314683,-0.388592,0,0.500029,-7.77446,-6.28769,-4.26321e-22,9.99887,-26.3854,1,12147
0.324752,-0.380228,0,0.500037,-7.6076,-6.48884,-1.9284e-22,9.99903,-26.7237,1,12148
0.334599,-0.371605,0,0.500046,-7.43555,-6.68558,9.93953e-22,9.99922,-27.0812,1,12149
0.344217,-0.362726,0,0.500056,-7.25842,-6.87775,1.15725e-22,9.99941,-27.4493,1,12150
0.3536,-0.3536,0,0.500066,-7.07064,-7.07064,-9.90783e-22,9.9994,-27.7888,1,12151
0.362726,-0.344217,0,0.500056,-6.87775,-7.25842,-1.65335e-22,9.99941,-28.1126,1,13082
0.371605,-0.334599,0,0.500046,-6.68558,-7.43555,-5.278e-23,9.99922,-28.4592,1,13113
0.380228,-0.324752,0,0.500037,-6.48884,-7.6076,-6.4722e-22,9.99903,-28.8222,1,13144
0.388592,-0.314683,0,0.500029,-6.28769,-7.77446,-4.13739e-22,9.99887,-29.1978,1,13175
0.396689,-0.304399,0,0.500021,-6.08226,-7.93601,-2.52414e-22,9.99871,-29.5837,1,13206
0.404515,-0.293906,0,0.500013,-5.87268,-8.09214,2.33534e-22,9.99856,-29.9789,1,13237
0.412064,-0.283213,0,0.500006,-5.65911,-8.24275,1.68752e-22,9.99842,-30.3826,1,13268
0.419331,-0.272326,0,0.5,-5.44168,-8.38773,1.94458e-23,9.99829,-30.7942,1,13299
0.426311,-0.261253,0,0.499994,-5.22054,-8.52699,-3.49046e-22,9.99818,-31.2134,1,13330
0.432999,-0.250002,0,0.499989,-4.99585,-8.66042,-2.85401e-22,9.99807,-31.6397,1,13361
0.439391,-0.238579,0,0.499984,-4.76776,-8.78794,1.79138e-22,9.99798,-32.0728,1,13392
0.445482,-0.226993,0,0.49998,-4.53642,-8.90948,3.09384e-22,9.99789,-32.5124,1,13423
0.451268,-0.215252,0,0.499976,-4.30198,-9.02493,-1.28895e-22,9.99782,-32.958,1,13454
0.456745,-0.203364,0,0.499973,-4.06462,-9.13422,-3.07743e-22,9.99776,-33.4097,1,13485
0.46191,-0.191337,0,0.499971,-3.82449,-9.23728,-2.31646e-23,9.99771,-33.8668,1,13516
0.466759,-0.179178,0,0.499969,-3.58175,-9.33405,-1.83075e-24,9.99767,-34.3291,1,13547
0.471288,-0.166898,0,0.499967,-3.33657,-9.42444,3.68461e-23,9.99764,-34.7964,1,13578
0.475495,-0.154503,0,0.499967,-3.08912,-9.50841,3.03561e-23,9.99762,-35.2684,1,13609
0.479376,-0.142002,0,0.499966,-2.83955,-9.58589,2.26392e-24,9.99762,-35.7447,1,13640
0.48293,-0.129404,0,0.499967,-2.58805,-9.65684,-1.93834e-23,9.99762,-36.2251,1,13671
0.486153,-0.116718,0,0.499967,-2.33478,-9.7212,-1.04326e-23,9.99764,-36.7093,1,13702
0.489043,-0.103951,0,0.499969,-2.07993,-9.77892,-1.56778e-23,9.99767,-37.1971,1,13733
0.491598,-0.091114,0,0.499971,-1.82365,-9.82998,-5.49415e-24,9.99771,-37.6884,1,13764
0.493818,-0.0782141,0,0.499973,-1.56613,-9.87433,7.4222e-23,9.99776,-38.183,1,13795
0.495699,-0.0652606,0,0.499976,-1.30753,-9.91195,1.29606e-22,9.99782,-38.6808,1,13826
0.497241,-0.0522624,0,0.49998,-1.04804,-9.94281,1.40842e-22,9.99789,-39.1819,1,13857
0.498443,-0.0392283,0,0.499984,-0.787831,-9.96688,6.9714e-23,9.99797,-39.6877,1,13888
0.499304,-0.0261673,0,0.499989,-0.52708,-9.98417,-4.28125e-24,9.99807,-40.2001,1,13919
0.499823,-0.0130882,0,0.499994,-0.265963,-9.99463,4.6112e-24,9.99817,-40.7137,1,13950
