Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
0.116718,-0.486153,0,0.499967,-4.85396,-1.1658,-8.44899e-24,4.99199,-2.20316,1,1444
0.154503,-0.475495,0,0.499967,-4.74771,-1.54244,-1.4751e-22,4.99198,-2.2316,1,1445
0.191337,-0.46191,0,0.499971,-4.61234,-1.90964,-1.55082e-22,4.99203,-2.27772,1,1446
0.226993,-0.445482,0,0.49998,-4.44866,-2.26512,-2.1928e-22,4.99212,-2.34413,1,1447
0.261253,-0.426311,0,0.499994,-4.25766,-2.60671,-6.12615e-23,4.99226,-2.43421,1,1448
0.293906,-0.404515,0,0.500013,-4.04054,-2.93233,-4.70279e-22,4.99245,-2.55188,1,1449
0.324752,-0.380228,0,0.500037,-3.7986,-3.24,-1.62313e-22,4.99269,-2.6993,1,1450
0.3536,-0.3536,0,0.500066,-3.53035,-3.53035,0,4.99267,-2.87344,1,1451
0.380228,-0.324752,0,0.500037,-3.24,-3.7986,-8.89424e-22,4.99269,-3.07745,1,1562
0.404515,-0.293906,0,0.500013,-2.93233,-4.04054,-5.81457e-22,4.99245,-3.31825,1,1573
0.426311,-0.261253,0,0.499994,-2.60671,-4.25766,6.12615e-23,4.99226,-3.59655,1,1584
0.445482,-0.226993,0,0.49998,-2.26512,-4.44866,2.1928e-22,4.99212,-3.91243,1,1595
0.46191,-0.191337,0,0.499971,-1.90964,-4.61234,-3.12709e-23,4.99203,-4.26581,1,1606
0.475495,-0.154503,0,0.499967,-1.54244,-4.74771,-3.8843e-23,4.99198,-4.65634,1,1617
0.486153,-0.116718,0,0.499967,-1.1658,-4.85396,8.44899e-24,4.99199,-5.0833,1,1628
0.493818,-0.0782141,0,0.499973,-0.781992,-4.93042,1.47535e-23,4.99205,-5.54541,1,1639
0.498443,-0.0392283,0,0.499984,-0.393375,-4.97663,1.73655e-23,4.99216,-6.03945,1,1650
