Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
-0.203364,-0.456745,0,0.499973,-0.456711,0.203231,9.8035e-26,0.499888,0.0509849,1,10275
-0.191337,-0.46191,0,0.499971,-0.461865,0.191224,1.15823e-24,0.499885,0.025927,1,10276
-0.179178,-0.466759,0,0.499969,-0.466703,0.179087,9.1537e-26,0.499883,0.0016095,1,10277
-0.166898,-0.471288,0,0.499967,-0.471222,0.166828,2.61219e-25,0.499882,-0.0219336,1,10278
-0.154503,-0.475495,0,0.499967,-0.47542,0.154455,5.85717e-25,0.499881,-0.0446735,1,10279
-0.142002,-0.479376,0,0.499966,-0.479294,0.141977,-1.13196e-25,0.499881,-0.0665862,1,10280
-0.129404,-0.48293,0,0.499967,-0.482841,0.129403,-1.10126e-24,0.499881,-0.0876534,1,10281
-0.116718,-0.486153,0,0.499967,-0.486059,0.116739,1.91162e-24,0.499882,-0.107862,1,10282
-0.103951,-0.489043,0,0.499969,-0.488946,0.103997,-6.03485e-25,0.499883,-0.127203,1,10283
-0.091114,-0.491598,0,0.499971,-0.491499,0.0911825,-4.57309e-24,0.499886,-0.145674,1,10284
-0.0782141,-0.493818,0,0.499973,-0.493716,0.0783063,9.468e-26,0.499888,-0.16328,1,10285
-0.0652606,-0.495699,0,0.499976,-0.495597,0.0653765,-2.67452e-24,0.499891,-0.18003,1,10286
-0.0522624,-0.497241,0,0.49998,-0.49714,0.052402,-1.86473e-24,0.499895,-0.195942,1,10287
-0.0392283,-0.498443,0,0.499984,-0.498344,0.0393915,4.62077e-24,0.499898,-0.211049,1,10288
-0.0261673,-0.499304,0,0.499989,-0.499208,0.0263539,3.14313e-24,0.499903,-0.225408,1,10289
-0.0130882,-0.499823,0,0.499994,-0.499731,0.0132982,6.70337e-25,0.499908,-0.238978,1,10290
0,-0.5,0,0.5,-0.499908,0,1.64054e-25,0.499908,-0.251269,1,10291
0.0130882,-0.499823,0,0.499994,-0.499731,-0.0132982,6.70337e-25,0.499908,-0.262762,1,12122
0.0261673,-0.499304,0,0.499989,-0.499208,-0.0263539,3.14313e-24,0.499903,-0.273978,1,12123
0.0392283,-0.498443,0,0.499984,-0.498344,-0.0393915,4.62077e-24,0.499898,-0.284481,1,12124
0.0522624,-0.497241,0,0.49998,-0.49714,-0.052402,-1.86473e-24,0.499895,-0.294241,1,12125
0.0652606,-0.495699,0,0.499976,-0.495597,-0.0653765,-2.67452e-24,0.499891,-0.303321,1,12126
0.0782141,-0.493818,0,0.499973,-0.493716,-0.0783063,9.468e-26,0.499888,-0.31177,1,12127
0.091114,-0.491598,0,0.499971,-0.491499,-0.0911825,-4.57309e-24,0.499886,-0.319628,1,12128
0.103951,-0.489043,0,0.499969,-0.488946,-0.103997,-6.03485e-25,0.499883,-0.32693,1,12129
0.116718,-0.486153,0,0.499967,-0.486059,-0.116739,1.91162e-24,0.499882,-0.33371,1,12130
0.129404,-0.48293,0,0.499967,-0.482841,-0.129403,-1.10126e-24,0.499881,-0.339999,1,12131
0.142002,-0.479376,0,0.499966,-0.479294,-0.141977,-1.13196e-25,0.499881,-0.345829,1,12132
0.154503,-0.475495,0,0.499967,-0.47542,-0.154455,5.85717e-25,0.499881,-0.351225,1,12133
0.166898,-0.471288,0,0.499967,-0.471222,-0.166828,2.61219e-25,0.499882,-0.356214,1,12134
0.179178,-0.466759,0,0.499969,-0.466703,-0.179087,9.1537e-26,0.499883,-0.360815,1,12135
0.191337,-0.46191,0,0.499971,-0.461865,-0.191224,1.15823e-24,0.499885,-0.365049,1,12136
0.203364,-0.456745,0,0.499973,-0.456711,-0.203231,9.8035e-26,0.499888,-0.368933,1,12137
0.215252,-0.451268,0,0.499976,-0.451247,-0.215099,-8.84437e-24,0.499891,-0.372479,1,12138
0.226993,-0.445482,0,0.49998,-0.445474,-0.226821,5.3051e-24,0.499895,-0.375701,1,12139
0.238579,-0.439391,0,0.499984,-0.439398,-0.238388,1.18174e-23,0.499899,-0.378605,1,12140
0.250002,-0.432999,0,0.499989,-0.433021,-0.249792,1.42701e-23,0.499903,-0.3812,1,12141
0.261253,-0.426311,0,0.499994,-0.426349,-0.261027,1.74523e-23,0.499909,-0.383492,1,12142
0.272326,-0.419331,0,0.5,-0.419387,-0.272084,-9.7229e-25,0.499915,-0.385489,1,12143
0.283213,-0.412064,0,0.500006,-0.412138,-0.282955,-8.43762e-24,0.499921,-0.387195,1,12144
0.293906,-0.404515,0,0.500013,-0.404607,-0.293634,-1.16767e-23,0.499928,-0.388622,1,12145
0.304399,-0.396689,0,0.500021,-0.396801,-0.304112,1.26207e-23,0.499935,-0.389783,1,12146
0.314683,-0.388592,0,0.500029,-0.388723,-0.314384,-2.1316e-23,0.499943,-0.390699,1,12147
0.324752,-0.380228,0,0.500037,-0.38038,-0.324442,-9.64205e-24,0.499952,-0.391415,1,12148
0.334599,-0.371605,0,0.500046,-0.371778,-0.334279,4.96975e-23,0.499961,-0.392008,1,12149
0.344217,-0.362726,0,0.500056,-0.362921,-0.343888,5.78625e-24,0.49997,-0.392322,1,12150
0.3536,-0.3536,0,0.500066,-0.353532,-0.353532,-4.95392e-23,0.49997,-0.391272,1,12151
0.362726,-0.344217,0,0.500056,-0.343888,-0.362921,-8.2668e-24,0.49997,-0.389931,1,13082
0.371605,-0.334599,0,0.500046,-0.334279,-0.371778,-2.6389e-24,0.499961,-0.389457,1,13113
0.380228,-0.324752,0,0.500037,-0.324442,-0.38038,-3.23609e-23,0.499952,-0.388871,1,13144
0.388592,-0.314683,0,0.500029,-0.314384,-0.388723,-2.0687e-23,0.499943,-0.388038,1,13175
0.396689,-0.304399,0,0.500021,-0.304112,-0.396801,-1.26207e-23,0.499935,-0.387035,1,13206
0.404515,-0.293906,0,0.500013,-0.293634,-0.404607,1.16767e-23,0.499928,-0.38591,1,13237
0.412064,-0.283213,0,0.500006,-0.282955,-0.412138,8.43762e-24,0.499921,-0.384699,1,13268
0.419331,-0.272326,0,0.5,-0.272084,-0.419387,9.7229e-25,0.499915,-0.383429,1,13299
0.426311,-0.261253,0,0.499994,-0.261027,-0.426349,-1.74523e-23,0.499909,-0.382128,1,13330
0.432999,-0.250002,0,0.499989,-0.249792,-0.433021,-1.42701e-23,0.499903,-0.380822,1,13361
0.439391,-0.238579,0,0.499984,-0.238388,-0.439398,8.95688e-24,0.499899,-0.379533,1,13392
0.445482,-0.226993,0,0.49998,-0.226821,-0.445474,1.54692e-23,0.499895,-0.378285,1,13423
0.451268,-0.215252,0,0.499976,-0.215099,-0.451247,-6.44475e-24,0.499891,-0.377097,1,13454
0.456745,-0.203364,0,0.499973,-0.203231,-0.456711,-1.53872e-23,0.499888,-0.375992,1,13485
0.46191,-0.191337,0,0.499971,-0.191224,-0.461865,-1.15823e-24,0.499885,-0.374991,1,13516
0.466759,-0.179178,0,0.499969,-0.179087,-0.466703,-9.1537e-26,0.499883,-0.374115,1,13547
0.471288,-0.166898,0,0.499967,-0.166828,-0.471222,1.8423e-24,0.499882,-0.373384,1,13578
0.475495,-0.154503,0,0.499967,-0.154455,-0.47542,1.51781e-24,0.499881,-0.372819,1,13609
0.479376,-0.142002,0,0.499966,-0.141977,-0.479294,1.13196e-25,0.499881,-0.372443,1,13640
0.48293,-0.129404,0,0.499967,-0.129403,-0.482841,-9.69171e-25,0.499881,-0.372276,1,13671
0.486153,-0.116718,0,0.499967,-0.116739,-0.486059,-5.2163e-25,0.499882,-0.372341,1,13702
0.489043,-0.103951,0,0.499969,-0.103997,-0.488946,-7.8389e-25,0.499883,-0.372659,1,13733
0.491598,-0.091114,0,0.499971,-0.0911825,-0.491499,-2.74705e-25,0.499886,-0.373252,1,13764
0.493818,-0.0782141,0,0.499973,-0.0783063,-0.493716,3.71111e-24,0.499888,-0.374143,1,13795
0.495699,-0.0652606,0,0.499976,-0.0653765,-0.495597,6.48031e-24,0.499891,-0.375358,1,13826
0.497241,-0.0522624,0,0.49998,-0.052402,-0.49714,7.04214e-24,0.499895,-0.376922,1,13857
0.498443,-0.0392283,0,0.499984,-0.0393915,-0.498344,3.48571e-24,0.499898,-0.378874,1,13888
0.499304,-0.0261673,0,0.499989,-0.0263539,-0.499208,-2.14059e-25,0.499903,-0.381271,1,13919
0.499823,-0.0130882,0,0.499994,-0.0132982,-0.499731,2.3056e-25,0.499908,-0.384028,1,13950
