Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
-0.334599,0.371605,0,0.500046,14.8711,13.3712,1.88235e-21,19.9984,-196.501,1,3784
-0.324752,0.380228,0,0.500037,15.2152,12.9777,-1.68012e-21,19.9981,-197.151,1,3785
-0.314683,0.388592,0,0.500029,15.549,12.5754,-1.68012e-21,19.9978,-197.82,1,3786
-0.304399,0.396689,0,0.500021,15.872,12.1645,0,19.9975,-198.495,1,3787
-0.293906,0.404515,0,0.500013,16.1843,11.7454,0,19.9971,-199.16,1,3788
-0.283213,0.412064,0,0.500006,16.4855,11.3183,0,19.9969,-199.807,1,3789
-0.272326,0.419331,0,0.5,16.7755,10.8834,0,19.9966,-200.436,1,3790
-0.261253,0.426311,0,0.499994,17.054,10.441,0,19.9963,-201.044,1,3791
-0.250002,0.432999,0,0.499989,17.3208,9.99169,0,19.9961,-201.633,1,3792
-0.238579,0.439391,0,0.499984,17.5758,9.53552,8.3097e-22,19.9959,-202.201,1,3793
-0.226993,0.445482,0,0.49998,17.819,9.07283,8.3097e-22,19.9958,-202.745,1,3794
-0.215252,0.451268,0,0.499976,18.0499,8.60397,-6.11565e-22,19.9956,-203.266,1,3795
-0.203364,0.456745,0,0.499973,18.2684,8.12924,-6.11565e-22,19.9955,-203.763,1,3796
-0.191337,0.46191,0,0.499971,18.4745,7.64897,0,19.9954,-204.234,1,3797
-0.179178,0.466759,0,0.499969,18.6681,7.1635,0,19.9953,-204.682,1,3798
-0.166898,0.471288,0,0.499967,18.8489,6.67313,8.4141e-23,19.9953,-205.104,1,3799
-0.154503,0.475495,0,0.499967,19.0168,6.17822,8.4141e-23,19.9953,-205.499,1,3800
-0.142002,0.479376,0,0.499966,19.1718,5.6791,0,19.9953,-205.87,1,3801
-0.129404,0.48293,0,0.499967,19.3137,5.17611,-8.2817e-23,19.9952,-206.215,1,3802
-0.116718,0.486153,0,0.499967,19.4424,4.66957,5.56e-23,19.9952,-206.536,1,3803
-0.103951,0.489043,0,0.499969,19.5578,4.15986,-5.5495e-23,19.9953,-206.833,1,3804
-0.091114,0.491598,0,0.499971,19.66,3.64731,-1.93912e-22,19.9954,-207.105,1,3805
-0.0782141,0.493818,0,0.499973,19.7487,3.13226,1.52231e-22,19.9956,-207.355,1,3806
-0.0652606,0.495699,0,0.499976,19.8239,2.61507,1.52231e-22,19.9956,-207.582,1,3807
-0.0522624,0.497241,0,0.49998,19.8856,2.09609,2.07096e-22,19.9958,-207.788,1,3808
-0.0392283,0.498443,0,0.499984,19.9338,1.57566,3.24259e-22,19.996,-207.977,1,3809
-0.0261673,0.499304,0,0.499989,19.9683,1.05416,1.17163e-22,19.9962,-208.154,1,3810
-0.0130882,0.499823,0,0.499994,19.9893,0.531927,3.6036e-23,19.9963,-208.324,1,3811
-0.185151,0.482319,0,0.516636,18.6517,7.3005,2.43376e-19,20.0296,-195.4,1,3828
-0.172461,0.486999,0,0.516634,18.8318,6.80932,-7.19215e-19,20.0251,-195.824,1,3829
-0.146736,0.495357,0,0.516633,19.1518,5.81342,4.62717e-19,20.0147,-196.598,1,3831
-0.133718,0.499029,0,0.516634,19.2915,5.30949,5.95541e-19,20.0088,-196.949,1,3832
-0.120608,0.502359,0,0.516635,19.4175,4.80213,-1.08411e-20,20.0025,-197.275,1,3833
-0.107417,0.505346,0,0.516636,19.5298,4.29171,-1.13564e-19,19.9958,-197.577,1,3834
-0.0941512,0.507986,0,0.516638,19.6283,3.7786,2.50187e-19,19.9887,-197.855,1,3835
-0.0808213,0.51028,0,0.51664,19.713,3.26319,1.79956e-19,19.9812,-198.11,1,3836
-0.067436,0.512223,0,0.516643,19.7838,2.74585,-1.27906e-19,19.9735,-198.342,1,3837
-0.0540045,0.513817,0,0.516647,19.8409,2.2269,-2.46726e-19,19.9655,-198.553,1,3838
-0.0405359,0.515058,0,0.516651,19.8842,1.70671,-9.12304e-20,19.9573,-198.744,1,3839
-0.0135245,0.516484,0,0.516661,19.9296,0.663335,2.46273e-20,19.9406,-199.077,1,3841
-0.516667,0,0,0.516667,-0.116965,19.6573,2.53949e-20,19.6576,-155.592,1,5671
-0.5,0,0,0.5,0,19.9963,7.2072e-23,19.9963,-164.636,1,5672
-0.499823,0.0130882,0,0.499994,0.531927,19.9893,3.6036e-23,19.9963,-165.717,1,5703
-0.499304,0.0261673,0,0.499989,1.05416,19.9683,1.17163e-22,19.9962,-166.721,1,5734
-0.515058,0.0405359,0,0.516651,1.43529,19.6532,8.2717e-20,19.7056,-158.676,1,5764
-0.498443,0.0392283,0,0.499984,1.57566,19.9338,3.24259e-22,19.996,-167.725,1,5765
-0.513817,0.0540045,0,0.516647,1.95076,19.6251,-9.5008e-20,19.7218,-159.704,1,5795
-0.497241,0.0522624,0,0.49998,2.09609,19.8856,2.07096e-22,19.9958,-168.753,1,5796
-0.512223,0.067436,0,0.516643,2.46538,19.5835,4.82999e-22,19.7381,-160.743,1,5826
-0.495699,0.0652606,0,0.499976,2.61507,19.8239,1.52231e-22,19.9956,-169.798,1,5827
-0.51028,0.0808213,0,0.51664,2.97894,19.5284,2.51546e-19,19.7543,-161.786,1,5857
-0.493818,0.0782141,0,0.499973,3.13226,19.7487,1.52231e-22,19.9956,-170.849,1,5858
-0.507986,0.0941512,0,0.516638,3.49111,19.4597,-3.552e-21,19.7703,-162.83,1,5888
-0.491598,0.091114,0,0.499971,3.64731,19.66,-1.93912e-22,19.9954,-171.902,1,5889
-0.505346,0.107417,0,0.516636,4.00157,19.3772,-9.02838e-20,19.7861,-163.875,1,5919
-0.489043,0.103951,0,0.499969,4.15986,19.5578,-5.5495e-23,19.9953,-172.957,1,5920
-0.502359,0.120608,0,0.516635,4.50999,19.2812,-1.04158e-20,19.8016,-164.921,1,5950
-0.486153,0.116718,0,0.499967,4.66957,19.4424,5.56e-23,19.9952,-174.012,1,5951
-0.499029,0.133718,0,0.516634,5.016,19.1714,2.8474e-19,19.8168,-165.965,1,5981
-0.48293,0.129404,0,0.499967,5.17611,19.3137,-8.2817e-23,19.9952,-175.067,1,5982
-0.495357,0.146736,0,0.516633,5.51925,19.0481,3.90924e-19,19.8316,-167.007,1,6012
-0.479376,0.142002,0,0.499966,5.6791,19.1718,0,19.9953,-176.12,1,6013
-0.491346,0.159653,0,0.516634,6.01936,18.9113,-5.50674e-19,19.8461,-168.046,1,6043
-0.475495,0.154503,0,0.499967,6.17822,19.0168,8.4141e-23,19.9953,-177.17,1,6044
-0.486999,0.172461,0,0.516634,6.51595,18.7609,-8.38448e-19,19.8603,-169.082,1,6074
-0.471288,0.166898,0,0.499967,6.67313,18.8489,8.4141e-23,19.9953,-178.216,1,6075
-0.466759,0.179178,0,0.499969,7.1635,18.6681,0,19.9953,-179.258,1,6106
-0.477309,0.197715,0,0.516638,7.49712,18.4202,4.18713e-19,19.8874,-171.139,1,6136
-0.46191,0.191337,0,0.499971,7.64897,18.4745,0,19.9954,-180.293,1,6137
-0.456745,0.203364,0,0.499973,8.12924,18.2684,-6.11565e-22,19.9955,-181.323,1,6168
-0.466311,0.222427,0,0.516643,8.45976,18.0266,4.58198e-19,19.913,-173.172,1,6198
-0.451268,0.215252,0,0.499976,8.60397,18.0499,-6.11565e-22,19.9956,-182.345,1,6199
-0.445482,0.226993,0,0.49998,9.07283,17.819,8.3097e-22,19.9958,-183.359,1,6230
-0.439391,0.238579,0,0.499984,9.53552,17.5758,8.3097e-22,19.9959,-184.367,1,6261
-0.432999,0.250002,0,0.499989,9.99169,17.3208,0,19.9961,-185.365,1,6292
-0.426311,0.261253,0,0.499994,10.441,17.054,0,19.9963,-186.353,1,6323
-0.419331,0.272326,0,0.5,10.8834,16.7755,0,19.9966,-187.333,1,6354
-0.412064,0.283213,0,0.500006,11.3183,16.4855,0,19.9969,-188.303,1,6385
-0.404515,0.293906,0,0.500013,11.7454,16.1843,0,19.9971,-189.263,1,6416
-0.396689,0.304399,0,0.500021,12.1645,15.872,0,19.9975,-190.215,1,6447
-0.388592,0.314683,0,0.500029,12.5754,15.549,-1.68012e-21,19.9978,-191.162,1,6478
-0.380228,0.324752,0,0.500037,12.9777,15.2152,-1.68012e-21,19.9981,-192.106,1,6509
-0.371605,0.334599,0,0.500046,13.3712,14.8711,1.88235e-21,19.9984,-193.056,1,6540
-0.362726,0.344217,0,0.500056,13.7555,14.5168,-9.92201e-23,19.9988,-194.02,1,6571
-0.3536,-0.3536,0,0.500066,-14.1413,14.1413,-3.96313e-21,19.9988,-137.268,1,7532
-0.362726,-0.344217,0,0.500056,-13.7555,14.5168,-9.92201e-23,19.9988,-137.969,1,7563
-0.371605,-0.334599,0,0.500046,-13.3712,14.8711,1.88235e-21,19.9984,-138.569,1,7594
-0.380228,-0.324752,0,0.500037,-12.9777,15.2152,-1.68012e-21,19.9981,-139.189,1,7625
-0.388592,-0.314683,0,0.500029,-12.5754,15.549,-1.68012e-21,19.9978,-139.867,1,7656
-0.396689,-0.304399,0,0.500021,-12.1645,15.872,0,19.9975,-140.589,1,7687
-0.404515,-0.293906,0,0.500013,-11.7454,16.1843,0,19.9971,-141.342,1,7718
-0.412064,-0.283213,0,0.500006,-11.3183,16.4855,0,19.9969,-142.121,1,7749
-0.419331,-0.272326,0,0.5,-10.8834,16.7755,0,19.9966,-142.924,1,7780
-0.426311,-0.261253,0,0.499994,-10.441,17.054,0,19.9963,-143.749,1,7811
-0.432999,-0.250002,0,0.499989,-9.99169,17.3208,0,19.9961,-144.596,1,7842
-0.439391,-0.238579,0,0.499984,-9.53552,17.5758,8.3097e-22,19.9959,-145.463,1,7873
-0.445482,-0.226993,0,0.49998,-9.07283,17.819,8.3097e-22,19.9958,-146.348,1,7904
-0.451268,-0.215252,0,0.499976,-8.60397,18.0499,-6.11565e-22,19.9956,-147.249,1,7935
-0.456745,-0.203364,0,0.499973,-8.12924,18.2684,-6.11565e-22,19.9955,-148.167,1,7966
-0.46191,-0.191337,0,0.499971,-7.64897,18.4745,0,19.9954,-149.1,1,7997
-0.466759,-0.179178,0,0.499969,-7.1635,18.6681,0,19.9953,-150.048,1,8028
-0.471288,-0.166898,0,0.499967,-6.67313,18.8489,8.4141e-23,19.9953,-151.009,1,8059
-0.475495,-0.154503,0,0.499967,-6.17822,19.0168,8.4141e-23,19.9953,-151.984,1,8090
-0.479376,-0.142002,0,0.499966,-5.6791,19.1718,0,19.9953,-152.971,1,8121
-0.499029,-0.133718,0,0.516634,-5.14278,18.7613,1.00005e-19,19.4534,-145.145,1,8151
-0.48293,-0.129404,0,0.499967,-5.17611,19.3137,-8.2817e-23,19.9952,-153.971,1,8152
-0.502359,-0.120608,0,0.516635,-4.65579,18.9096,-1.81229e-19,19.4743,-146.14,1,8182
-0.486153,-0.116718,0,0.499967,-4.66957,19.4424,5.56e-23,19.9952,-154.982,1,8183
-0.505346,-0.107417,0,0.516636,-4.16451,19.0451,-8.08753e-20,19.4951,-147.146,1,8213
-0.489043,-0.103951,0,0.499969,-4.15986,19.5578,-5.5495e-23,19.9953,-156.004,1,8214
-0.507986,-0.0941512,0,0.516638,-3.66929,19.1677,1.96071e-19,19.5158,-148.163,1,8244
-0.491598,-0.091114,0,0.499971,-3.64731,19.66,-1.93912e-22,19.9954,-157.036,1,8245
-0.493818,-0.0782141,0,0.499973,-3.13226,19.7487,1.52231e-22,19.9956,-158.079,1,8276
-0.512223,-0.067436,0,0.516643,-2.66835,19.3739,-9.81953e-20,19.5568,-150.229,1,8306
-0.495699,-0.0652606,0,0.499976,-2.61507,19.8239,1.52231e-22,19.9956,-159.133,1,8307
-0.513817,-0.0540045,0,0.516647,-2.16325,19.4573,-1.91432e-19,19.5772,-151.279,1,8337
-0.497241,-0.0522624,0,0.49998,-2.09609,19.8856,2.07096e-22,19.9958,-160.199,1,8338
-0.515058,-0.0405359,0,0.516651,-1.65551,19.5275,-2.96671e-20,19.5976,-152.34,1,8368
-0.498443,-0.0392283,0,0.499984,-1.57566,19.9338,3.24259e-22,19.996,-161.279,1,8369
-0.499304,-0.0261673,0,0.499989,-1.05416,19.9683,1.17163e-22,19.9962,-162.376,1,8400
-0.499823,-0.0130882,0,0.499994,-0.531927,19.9893,3.6036e-23,19.9963,-163.497,1,8431
-0.344217,-0.362726,0,0.500056,-14.5168,13.7555,-9.92201e-23,19.9988,-136.493,1,10262
-0.334599,-0.371605,0,0.500046,-14.8711,13.3712,1.88235e-21,19.9984,-135.77,1,10263
-0.324752,-0.380228,0,0.500037,-15.2152,12.9777,-1.68012e-21,19.9981,-135.102,1,10264
-0.314683,-0.388592,0,0.500029,-15.549,12.5754,-1.68012e-21,19.9978,-134.479,1,10265
-0.304399,-0.396689,0,0.500021,-15.872,12.1645,0,19.9975,-133.895,1,10266
-0.293906,-0.404515,0,0.500013,-16.1843,11.7454,0,19.9971,-133.345,1,10267
-0.283213,-0.412064,0,0.500006,-16.4855,11.3183,0,19.9969,-132.827,1,10268
-0.272326,-0.419331,0,0.5,-16.7755,10.8834,0,19.9966,-132.341,1,10269
-0.261253,-0.426311,0,0.499994,-17.054,10.441,0,19.9963,-131.886,1,10270
-0.250002,-0.432999,0,0.499989,-17.3208,9.99169,0,19.9961,-131.461,1,10271
-0.238579,-0.439391,0,0.499984,-17.5758,9.53552,8.3097e-22,19.9959,-131.066,1,10272
-0.226993,-0.445482,0,0.49998,-17.819,9.07283,8.3097e-22,19.9958,-130.703,1,10273
-0.215252,-0.451268,0,0.499976,-18.0499,8.60397,-6.11565e-22,19.9956,-130.371,1,10274
-0.203364,-0.456745,0,0.499973,-18.2684,8.12924,-6.11565e-22,19.9955,-130.07,1,10275
-0.191337,-0.46191,0,0.499971,-18.4745,7.64897,0,19.9954,-129.801,1,10276
-0.179178,-0.466759,0,0.499969,-18.6681,7.1635,0,19.9953,-129.562,1,10277
-0.166898,-0.471288,0,0.499967,-18.8489,6.67313,8.4141e-23,19.9953,-129.355,1,10278
-0.154503,-0.475495,0,0.499967,-19.0168,6.17822,8.4141e-23,19.9953,-129.179,1,10279
-0.142002,-0.479376,0,0.499966,-19.1718,5.6791,0,19.9953,-129.035,1,10280
-0.129404,-0.48293,0,0.499967,-19.3137,5.17611,-8.2817e-23,19.9952,-128.922,1,10281
-0.116718,-0.486153,0,0.499967,-19.4424,4.66957,5.56e-23,19.9952,-128.841,1,10282
-0.103951,-0.489043,0,0.499969,-19.5578,4.15986,-5.5495e-23,19.9953,-128.793,1,10283
-0.091114,-0.491598,0,0.499971,-19.66,3.64731,-1.93912e-22,19.9954,-128.777,1,10284
-0.0782141,-0.493818,0,0.499973,-19.7487,3.13226,1.52231e-22,19.9956,-128.794,1,10285
-0.0652606,-0.495699,0,0.499976,-19.8239,2.61507,1.52231e-22,19.9956,-128.845,1,10286
-0.0522624,-0.497241,0,0.49998,-19.8856,2.09609,2.07096e-22,19.9958,-128.931,1,10287
-0.0392283,-0.498443,0,0.499984,-19.9338,1.57566,3.24259e-22,19.996,-129.062,1,10288
-0.0261673,-0.499304,0,0.499989,-19.9683,1.05416,1.17163e-22,19.9962,-129.247,1,10289
-0.0130882,-0.499823,0,0.499994,-19.9893,0.531927,3.6036e-23,19.9963,-129.46,1,10290
0,-0.5,0,0.5,-19.9963,0,7.2072e-23,19.9963,-129.628,1,10291
0.0130882,-0.499823,0,0.499994,-19.9893,-0.531927,3.6036e-23,19.9963,-129.767,1,12122
0.0261673,-0.499304,0,0.499989,-19.9683,-1.05416,1.17163e-22,19.9962,-129.948,1,12123
0.0392283,-0.498443,0,0.499984,-19.9338,-1.57566,3.24259e-22,19.996,-130.174,1,12124
0.0522624,-0.497241,0,0.49998,-19.8856,-2.09609,2.07096e-22,19.9958,-130.44,1,12125
0.0652606,-0.495699,0,0.499976,-19.8239,-2.61507,1.52231e-22,19.9956,-130.741,1,12126
0.0782141,-0.493818,0,0.499973,-19.7487,-3.13226,1.52231e-22,19.9956,-131.074,1,12127
0.091114,-0.491598,0,0.499971,-19.66,-3.64731,-1.93912e-22,19.9954,-131.436,1,12128
0.103951,-0.489043,0,0.499969,-19.5578,-4.15986,-5.5495e-23,19.9953,-131.827,1,12129
0.116718,-0.486153,0,0.499967,-19.4424,-4.66957,5.56e-23,19.9952,-132.245,1,12130
0.129404,-0.48293,0,0.499967,-19.3137,-5.17611,-8.2817e-23,19.9952,-132.69,1,12131
0.142002,-0.479376,0,0.499966,-19.1718,-5.6791,0,19.9953,-133.162,1,12132
0.154503,-0.475495,0,0.499967,-19.0168,-6.17822,8.4141e-23,19.9953,-133.66,1,12133
0.166898,-0.471288,0,0.499967,-18.8489,-6.67313,8.4141e-23,19.9953,-134.184,1,12134
0.179178,-0.466759,0,0.499969,-18.6681,-7.1635,0,19.9953,-134.733,1,12135
0.191337,-0.46191,0,0.499971,-18.4745,-7.64897,0,19.9954,-135.307,1,12136
0.203364,-0.456745,0,0.499973,-18.2684,-8.12924,-6.11565e-22,19.9955,-135.906,1,12137
0.215252,-0.451268,0,0.499976,-18.0499,-8.60397,-6.11565e-22,19.9956,-136.528,1,12138
0.226993,-0.445482,0,0.49998,-17.819,-9.07283,8.3097e-22,19.9958,-137.174,1,12139
0.238579,-0.439391,0,0.499984,-17.5758,-9.53552,8.3097e-22,19.9959,-137.843,1,12140
0.250002,-0.432999,0,0.499989,-17.3208,-9.99169,0,19.9961,-138.535,1,12141
0.261253,-0.426311,0,0.499994,-17.054,-10.441,0,19.9963,-139.251,1,12142
0.272326,-0.419331,0,0.5,-16.7755,-10.8834,0,19.9966,-139.991,1,12143
0.283213,-0.412064,0,0.500006,-16.4855,-11.3183,0,19.9969,-140.755,1,12144
0.293906,-0.404515,0,0.500013,-16.1843,-11.7454,0,19.9971,-141.544,1,12145
0.304399,-0.396689,0,0.500021,-15.872,-12.1645,0,19.9975,-142.357,1,12146
0.314683,-0.388592,0,0.500029,-15.549,-12.5754,-1.68012e-21,19.9978,-143.2,1,12147
0.324752,-0.380228,0,0.500037,-15.2152,-12.9777,-1.68012e-21,19.9981,-144.087,1,12148
0.334599,-0.371605,0,0.500046,-14.8711,-13.3712,1.88235e-21,19.9984,-145.029,1,12149
0.344217,-0.362726,0,0.500056,-14.5168,-13.7555,-9.92201e-23,19.9988,-145.99,1,12150
0.3536,-0.3536,0,0.500066,-14.1413,-14.1413,-3.96313e-21,19.9988,-146.845,1,12151
0.362726,-0.344217,0,0.500056,-13.7555,-14.5168,-9.92201e-23,19.9988,-147.619,1,13082
0.371605,-0.334599,0,0.500046,-13.3712,-14.8711,1.88235e-21,19.9984,-148.43,1,13113
0.380228,-0.324752,0,0.500037,-12.9777,-15.2152,-1.68012e-21,19.9981,-149.285,1,13144
0.388592,-0.314683,0,0.500029,-12.5754,-15.549,-1.68012e-21,19.9978,-150.172,1,13175
0.396689,-0.304399,0,0.500021,-12.1645,-15.872,0,19.9975,-151.085,1,13206
0.404515,-0.293906,0,0.500013,-11.7454,-16.1843,0,19.9971,-152.018,1,13237
0.412064,-0.283213,0,0.500006,-11.3183,-16.4855,0,19.9969,-152.967,1,13268
0.419331,-0.272326,0,0.5,-10.8834,-16.7755,0,19.9966,-153.93,1,13299
0.426311,-0.261253,0,0.499994,-10.441,-17.054,0,19.9963,-154.906,1,13330
