Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
-0.0392283,0.498443,0,0.499984,9.95328,0.78675,-3.47309e-23,9.98432,-60.429,1,471
-0.5,0,0,0.5,0,9.98427,8.66152e-24,9.98427,-35.4683,1,692
-0.498443,0.0392283,0,0.499984,0.78675,9.95328,3.47309e-23,9.98432,-37.2609,1,703
-0.493818,0.0782141,0,0.499973,1.56399,9.86085,2.9507e-23,9.9841,-39.0588,1,714
-0.486153,0.116718,0,0.499967,2.3316,9.70791,1.6898e-23,9.98398,-40.8654,1,725
-0.475495,0.154503,0,0.499967,3.0849,9.49542,-7.76859e-23,9.98397,-42.6755,1,736
-0.46191,0.191337,0,0.499971,3.81926,9.22467,-6.25418e-23,9.98405,-44.4777,1,747
-0.445482,0.226993,0,0.49998,4.53022,8.8973,4.38561e-22,9.98424,-46.2591,1,758
-0.426311,0.261253,0,0.499994,5.21342,8.51534,1.22524e-22,9.98452,-48.0068,1,769
-0.404515,0.293906,0,0.500013,5.86467,8.08109,-1.16292e-21,9.9849,-49.7071,1,780
-0.380228,0.324752,0,0.500037,6.47999,7.59721,-1.77885e-21,9.98538,-51.345,1,791
-0.3536,-0.3536,0,0.500066,-7.0607,7.0607,0,9.98534,-20.3818,1,912
-0.380228,-0.324752,0,0.500037,-6.47999,7.59721,-1.77885e-21,9.98538,-21.5417,1,923
-0.404515,-0.293906,0,0.500013,-5.86467,8.08109,5.2072e-22,9.9849,-22.7869,1,934
-0.426311,-0.261253,0,0.499994,-5.21342,8.51534,1.80616e-21,9.98452,-24.1245,1,945
-0.445482,-0.226993,0,0.49998,-4.53022,8.8973,4.38561e-22,9.98424,-25.5506,1,956
-0.46191,-0.191337,0,0.499971,-3.81926,9.22467,-6.25418e-23,9.98405,-27.0553,1,967
-0.475495,-0.154503,0,0.499967,-3.0849,9.49542,-7.76859e-23,9.98397,-28.6293,1,978
-0.486153,-0.116718,0,0.499967,-2.3316,9.70791,1.6898e-23,9.98398,-30.2648,1,989
-0.493818,-0.0782141,0,0.499973,-1.56399,9.86085,2.9507e-23,9.9841,-31.9548,1,1000
-0.498443,-0.0392283,0,0.499984,-0.78675,9.95328,3.47309e-23,9.98432,-33.6926,1,1011
-0.324752,-0.380228,0,0.500037,-7.59721,6.47999,-3.2462e-22,9.98538,-19.3204,1,1222
-0.293906,-0.404515,0,0.500013,-8.08109,5.86467,-9.40553e-22,9.9849,-18.3835,1,1223
-0.261253,-0.426311,0,0.499994,-8.51534,5.21342,-1.22524e-22,9.98452,-17.5777,1,1224
-0.226993,-0.445482,0,0.49998,-8.8973,4.53022,-4.38561e-22,9.98424,-16.9042,1,1225
-0.191337,-0.46191,0,0.499971,-9.22467,3.81926,-3.10163e-22,9.98405,-16.3623,1,1226
-0.154503,-0.475495,0,0.499967,-9.49542,3.0849,-2.58785e-22,9.98397,-15.9508,1,1227
-0.116718,-0.486153,0,0.499967,-9.70791,2.3316,1.93358e-23,9.98398,-15.6688,1,1228
-0.0782141,-0.493818,0,0.499973,-9.86085,1.56399,-2.9507e-23,9.9841,-15.5147,1,1229
-0.0392283,-0.498443,0,0.499984,-9.95328,0.78675,-3.47309e-23,9.98432,-15.4834,1,1230
0,-0.5,0,0.5,-9.98427,0,-8.66152e-24,9.98427,-15.5628,1,1231
0.0392283,-0.498443,0,0.499984,-9.95328,-0.78675,-3.47309e-23,9.98432,-15.7521,1,1442
0.0782141,-0.493818,0,0.499973,-9.86085,-1.56399,-2.9507e-23,9.9841,-16.0586,1,1443
0.116718,-0.486153,0,0.499967,-9.70791,-2.3316,-1.6898e-23,9.98398,-16.4813,1,1444
0.154503,-0.475495,0,0.499967,-9.49542,-3.0849,-2.95019e-22,9.98397,-17.018,1,1445
0.191337,-0.46191,0,0.499971,-9.22467,-3.81926,-3.10163e-22,9.98405,-17.6675,1,1446
0.226993,-0.445482,0,0.49998,-8.8973,-4.53022,-4.38561e-22,9.98424,-18.4298,1,1447
0.261253,-0.426311,0,0.499994,-8.51534,-5.21342,-1.22524e-22,9.98452,-19.3077,1,1448
0.293906,-0.404515,0,0.500013,-8.08109,-5.86467,-9.40553e-22,9.9849,-20.3043,1,1449
0.324752,-0.380228,0,0.500037,-7.59721,-6.47999,-3.2462e-22,9.98538,-21.4164,1,1450
0.3536,-0.3536,0,0.500066,-7.0607,-7.0607,0,9.98534,-22.6271,1,1451
0.380228,-0.324752,0,0.500037,-6.47999,-7.59721,-1.77885e-21,9.98538,-23.9359,1,1562
0.404515,-0.293906,0,0.500013,-5.86467,-8.08109,-1.16292e-21,9.9849,-25.3539,1,1573
0.426311,-0.261253,0,0.499994,-5.21342,-8.51534,1.22524e-22,9.98452,-26.876,1,1584
0.445482,-0.226993,0,0.49998,-4.53022,-8.8973,4.38561e-22,9.98424,-28.4925,1,1595
0.46191,-0.191337,0,0.499971,-3.81926,-9.22467,-6.25418e-23,9.98405,-30.1919,1,1606
0.475495,-0.154503,0,0.499967,-3.0849,-9.49542,-7.76859e-23,9.98397,-31.9621,1,1617
0.486153,-0.116718,0,0.499967,-2.3316,-9.70791,1.6898e-23,9.98398,-33.79,1,1628
0.493818,-0.0782141,0,0.499973,-1.56399,-9.86085,2.9507e-23,9.9841,-35.6611,1,1639
0.498443,-0.0392283,0,0.499984,-0.78675,-9.95328,3.47309e-23,9.98432,-37.5549,1,1650
