Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
-0.226993,0.445482,0,0.49998,0.444865,0.226512,-2.1928e-23,0.499212,-0.85041,1,466
-0.191337,0.46191,0,0.499971,0.461233,0.190964,-1.55082e-23,0.499203,-0.941603,1,467
-0.154503,0.475495,0,0.499967,0.474771,0.154244,-1.29393e-23,0.499198,-1.01636,1,468
-0.116718,0.486153,0,0.499967,0.485395,0.11658,9.66791e-25,0.499199,-1.07376,1,469
-0.0782141,0.493818,0,0.499973,0.493042,0.0781993,-1.47535e-24,0.499205,-1.11349,1,470
-0.0392283,0.498443,0,0.499984,0.497663,0.0393375,-1.73655e-24,0.499216,-1.13592,1,471
-0.5,0,0,0.5,0,0.499213,4.33076e-25,0.499213,0.779171,1,692
-0.498443,0.0392283,0,0.499984,0.0393375,0.497663,1.73655e-24,0.499216,0.723848,1,703
-0.493818,0.0782141,0,0.499973,0.0781993,0.493042,1.47535e-24,0.499205,0.650913,1,714
-0.486153,0.116718,0,0.499967,0.11658,0.485395,8.44899e-25,0.499199,0.56123,1,725
-0.475495,0.154503,0,0.499967,0.154244,0.474771,-3.8843e-24,0.499198,0.456312,1,736
-0.46191,0.191337,0,0.499971,0.190964,0.461233,-3.12709e-24,0.499203,0.338169,1,747
-0.445482,0.226993,0,0.49998,0.226512,0.444865,2.1928e-23,0.499212,0.209207,1,758
-0.426311,0.261253,0,0.499994,0.260671,0.425766,6.12615e-24,0.499226,0.0721734,1,769
-0.404515,0.293906,0,0.500013,0.293234,0.404054,-5.81458e-23,0.499245,-0.0699131,1,780
-0.380228,0.324752,0,0.500037,0.323999,0.379861,-8.89424e-23,0.499269,-0.213951,1,791
-0.3536,-0.3536,0,0.500066,-0.353035,0.353035,0,0.499267,0.449246,1,912
-0.380228,-0.324752,0,0.500037,-0.323999,0.379861,-8.89424e-23,0.499269,0.531602,1,923
-0.404515,-0.293906,0,0.500013,-0.293234,0.404054,2.60364e-23,0.499245,0.608745,1,934
-0.426311,-0.261253,0,0.499994,-0.260671,0.425766,9.03082e-23,0.499226,0.678188,1,945
-0.445482,-0.226993,0,0.49998,-0.226512,0.444865,2.1928e-23,0.499212,0.737569,1,956
-0.46191,-0.191337,0,0.499971,-0.190964,0.461233,-3.12709e-24,0.499203,0.784683,1,967
-0.475495,-0.154503,0,0.499967,-0.154244,0.474771,-3.8843e-24,0.499198,0.817562,1,978
-0.486153,-0.116718,0,0.499967,-0.11658,0.485395,8.44899e-25,0.499199,0.834551,1,989
-0.493818,-0.0782141,0,0.499973,-0.0781993,0.493042,1.47535e-24,0.499205,0.834367,1,1000
-0.498443,-0.0392283,0,0.499984,-0.0393375,0.497663,1.73655e-24,0.499216,0.816107,1,1011
-0.324752,-0.380228,0,0.500037,-0.379861,0.323999,-1.62312e-23,0.499269,0.364195,1,1222
-0.293906,-0.404515,0,0.500013,-0.404054,0.293234,-4.70279e-23,0.499245,0.278826,1,1223
-0.261253,-0.426311,0,0.499994,-0.425766,0.260671,-6.12615e-24,0.499226,0.195226,1,1224
-0.226993,-0.445482,0,0.49998,-0.444865,0.226512,-2.1928e-23,0.499212,0.115149,1,1225
-0.191337,-0.46191,0,0.499971,-0.461233,0.190964,-1.55082e-23,0.499203,0.0400585,1,1226
-0.154503,-0.475495,0,0.499967,-0.474771,0.154244,-1.29393e-23,0.499198,-0.0289199,1,1227
-0.116718,-0.486153,0,0.499967,-0.485395,0.11658,9.66791e-25,0.499199,-0.0910246,1,1228
-0.0782141,-0.493818,0,0.499973,-0.493042,0.0781993,-1.47535e-24,0.499205,-0.145872,1,1229
-0.0392283,-0.498443,0,0.499984,-0.497663,0.0393375,-1.73655e-24,0.499216,-0.193429,1,1230
0,-0.5,0,0.5,-0.499213,0,-4.33076e-25,0.499213,-0.233904,1,1231
0.0392283,-0.498443,0,0.499984,-0.497663,-0.0393375,-1.73655e-24,0.499216,-0.26781,1,1442
0.0782141,-0.493818,0,0.499973,-0.493042,-0.0781993,-1.47535e-24,0.499205,-0.295851,1,1443
0.116718,-0.486153,0,0.499967,-0.485395,-0.11658,-8.44899e-25,0.499199,-0.318756,1,1444
0.154503,-0.475495,0,0.499967,-0.474771,-0.154244,-1.4751e-23,0.499198,-0.337297,1,1445
0.191337,-0.46191,0,0.499971,-0.461233,-0.190964,-1.55082e-23,0.499203,-0.352153,1,1446
0.226993,-0.445482,0,0.49998,-0.444865,-0.226512,-2.1928e-23,0.499212,-0.363829,1,1447
0.261253,-0.426311,0,0.499994,-0.425766,-0.260671,-6.12615e-24,0.499226,-0.372647,1,1448
0.293906,-0.404515,0,0.500013,-0.404054,-0.293234,-4.70279e-23,0.499245,-0.378784,1,1449
0.324752,-0.380228,0,0.500037,-0.379861,-0.323999,-1.62312e-23,0.499269,-0.382309,1,1450
0.3536,-0.3536,0,0.500066,-0.353035,-0.353035,0,0.499267,-0.38313,1,1451
0.380228,-0.324752,0,0.500037,-0.323999,-0.379861,-8.89424e-23,0.499269,-0.38195,1,1562
0.404515,-0.293906,0,0.500013,-0.293234,-0.404054,-5.81458e-23,0.499245,-0.379699,1,1573
0.426311,-0.261253,0,0.499994,-0.260671,-0.425766,6.12615e-24,0.499226,-0.376788,1,1584
0.445482,-0.226993,0,0.49998,-0.226512,-0.444865,2.1928e-23,0.499212,-0.373794,1,1595
0.46191,-0.191337,0,0.499971,-0.190964,-0.461233,-3.12709e-24,0.499203,-0.371304,1,1606
0.475495,-0.154503,0,0.499967,-0.154244,-0.474771,-3.8843e-24,0.499198,-0.369873,1,1617
0.486153,-0.116718,0,0.499967,-0.11658,-0.485395,8.44899e-25,0.499199,-0.370048,1,1628
0.493818,-0.0782141,0,0.499973,-0.0781993,-0.493042,1.47535e-24,0.499205,-0.372365,1,1639
0.498443,-0.0392283,0,0.499984,-0.0393375,-0.497663,1.73655e-24,0.499216,-0.377293,1,1650
